x1,x2,y_original
-1.0,-0.3356440457826173,-1.085480610572155
-0.9878787878787879,-0.8293643515083371,-1.036146260013779
-0.9757575757575757,-0.22933039729278515,-0.8141741315804034
-0.9636363636363636,0.032810275747058304,-0.9798362230545601
-0.9515151515151515,0.4417777759243895,-0.9128997514604552
-0.9393939393939394,0.5991892416584068,-0.9145413477707601
-0.9272727272727272,-0.6659731658021595,-0.9531584580201551
-0.9151515151515152,-0.21690160476837939,-0.8897205152827874
-0.9030303030303031,0.8431291514746895,-0.9101492786211257
-0.8909090909090909,0.2239182859816775,-0.7053476797637246
-0.8787878787878788,-0.8105450292844165,-0.7495054324066699
-0.8666666666666667,0.19412300891930379,-0.5347191123593877
-0.8545454545454545,-0.21866763064363126,-0.7658037670901561
-0.8424242424242424,-0.9406296554210596,-0.7535573045401344
-0.8303030303030303,0.6235145307544232,-0.5379052791376344
-0.8181818181818181,-0.17540082831834347,-0.5517254737981855
-0.806060606060606,-0.6021397557499346,-0.5813400103795303
-0.793939393939394,0.692382753169607,-0.6769741090858497
-0.7818181818181819,-0.554388464074665,-0.42403666221812897
-0.7696969696969697,-0.8193517258894245,-0.5451621921755672
-0.7575757575757576,0.5228981542935898,-0.549605525431118
-0.7454545454545455,-0.08882231551446074,-0.3994723119556286
-0.7333333333333334,0.7804462269243724,-0.4684502763669652
-0.7212121212121212,0.3894482552731626,-0.535677849274793
-0.7090909090909091,-0.5732999164832,-0.41495761022193167
-0.696969696969697,0.39604942151900446,-0.45644729806505513
-0.6848484848484848,-0.5367766392757436,-0.6104442611116235
-0.6727272727272727,0.004800678982423312,-0.415991360826556
-0.6606060606060606,-0.5361391507863547,-0.36343096688154936
-0.6484848484848484,-0.4671632581264462,-0.3894213057131407
-0.6363636363636364,-0.26216816823984757,-0.2267075501581497
-0.6242424242424243,-0.8194944766335652,-0.31068066907115105
-0.6121212121212121,-0.5990058586298643,-0.18596832817566764
-0.6,-0.5848100423270819,-0.29866557890946516
-0.5878787878787879,0.46433634174837635,-0.10302006207097271
-0.5757575757575757,-0.04962372403823534,-0.25363375364847074
-0.5636363636363637,0.9180140213735501,-0.3145951600240133
-0.5515151515151515,0.3368427408113417,-0.004049296217244841
-0.5393939393939393,0.39555419196197716,-0.14725938308637232
-0.5272727272727273,-0.3684074024719539,0.08600887011049799
-0.5151515151515151,0.225516481684227,0.014864321793615319
-0.503030303030303,0.4510011627527586,0.05716045940989416
-0.49090909090909096,0.6356825776489332,0.1018196182191039
