vector_index,x,y_original,cluster_id
1,0.0,0.9928288391770536,1
2,0.002004008016032,1.002372603137334,1
3,0.0040080160320641,1.0112410837896737,1
4,0.0060120240480961,1.0595948233336068,1
5,0.0080160320641282,0.9784316099877712,1
6,0.0100200400801603,0.9773835133536204,1
7,0.0120240480961923,1.0864738503097826,1
8,0.0140280561122244,1.0046642748744186,1
9,0.0160320641282565,0.9681023980262676,1
10,0.0180360721442885,1.011465653638181,1
11,0.0200400801603206,1.0233129522275843,1
12,0.0220440881763527,1.1232074221582309,1
13,0.0240480961923847,1.0952271153922657,1
14,0.0260521042084168,1.1106760523158783,1
15,0.0280561122244488,1.098031117467468,1
16,0.0300601202404809,1.1085701920035498,1
17,0.032064128256513,1.0288416400417029,1
18,0.034068136272545,1.0579355245657118,1
19,0.0360721442885771,1.0212201882057823,1
20,0.0380761523046092,1.0653073201100058,1
21,0.0400801603206412,1.1154623316965324,1
22,0.0420841683366733,1.0911240539384928,1
23,0.0440881763527054,1.156063225558606,1
24,0.0460921843687374,1.033009165240645,1
25,0.0480961923847695,1.122166684702588,1
26,0.0501002004008016,1.035283651886756,1
27,0.0521042084168336,1.1091135199074609,1
28,0.0541082164328657,1.146835428835962,1
29,0.0561122244488977,1.1010178719096042,1
30,0.0581162324649298,1.1450699712078365,1
31,0.0601202404809619,1.069945890669577,1
32,0.0621242484969939,1.0369297784990714,1
33,0.064128256513026,1.1575368476910923,1
34,0.0661322645290581,1.224078454607554,1
35,0.0681362725450901,1.083755626501263,1
36,0.0701402805611222,1.2048192718352986,1
37,0.0721442885771543,1.146585057632595,1
38,0.0741482965931863,1.0775504470574186,1
39,0.0761523046092184,1.092282674695808,1
40,0.0781563126252505,1.157151211105793,1
41,0.0801603206412825,1.1388006538188675,1
42,0.0821643286573146,1.0943680239438849,1
43,0.0841683366733466,1.077931330543021,1
44,0.0861723446893787,1.1270901713911825,1
45,0.0881763527054108,1.186726730686421,1
46,0.0901803607214428,1.1800175949255831,1
47,0.0921843687374749,1.1574585874119696,1
48,0.094188376753507,1.1992317303062936,1
49,0.096192384769539,1.248387811548518,1
50,0.0981963927855711,1.2176471831578817,1
51,0.1002004008016032,1.1938491609339694,1
52,0.1022044088176352,1.254606539999543,1
53,0.1042084168336673,1.1564233393408687,1
54,0.1062124248496994,1.200223302733941,1
55,0.1082164328657314,1.2055080281881243,1
56,0.1102204408817635,1.1531397175015563,1
57,0.1122244488977955,1.201570383822622,1
58,0.1142284569138276,1.115228152082607,1
59,0.1162324649298597,1.3369641189574524,1
60,0.1182364729458917,1.1851687964685458,1
61,0.1202404809619238,1.3274152735358171,1
62,0.1222444889779559,1.2465794280794729,1
63,0.1242484969939879,1.2795475413728217,1
64,0.12625250501002,1.2255965321428857,1
65,0.1282565130260521,1.2679762441400113,1
66,0.1302605210420841,1.296434848861085,1
67,0.1322645290581162,1.3012725473209128,1
68,0.1342685370741483,1.311436851237985,1
69,0.1362725450901803,1.2521207092449218,1
70,0.1382765531062124,1.2498782233973238,1
71,0.1402805611222445,1.1919070280036554,1
72,0.1422845691382765,1.3137079284982107,1
73,0.1442885771543086,1.3489430852427482,1
74,0.1462925851703406,1.3828404998383022,1
75,0.1482965931863727,1.3136620605834506,1
76,0.1503006012024048,1.2576691189322755,1
77,0.1523046092184368,1.2094153886760082,1
78,0.1543086172344689,1.367130097251155,1
79,0.156312625250501,1.211580193928967,1
80,0.158316633266533,1.2974461310112682,1
81,0.1603206412825651,1.3079875005879484,1
82,0.1623246492985972,1.3207255704688974,1
83,0.1643286573146292,1.3306827803587409,1
84,0.1663326653306613,1.340491846530083,1
85,0.1683366733466933,1.1996414149309755,1
86,0.1703406813627254,1.3415140181258878,1
87,0.1723446893787575,1.21784037966125,1
88,0.1743486973947895,1.3904147491342222,1
89,0.1763527054108216,1.3210332401087597,1
90,0.1783567134268537,1.233472711350465,1
91,0.1803607214428857,1.314137187295887,1
92,0.1823647294589178,1.3320672265585385,1
93,0.1843687374749499,1.4370535672356708,2
94,0.1863727454909819,1.3840432947013617,1
95,0.188376753507014,1.3965711710467037,1
96,0.1903807615230461,1.4488178797271387,2
97,0.1923847695390781,1.3792224568149376,1
98,0.1943887775551102,1.4323511801935154,2
99,0.1963927855711422,1.4323508424032396,2
100,0.1983967935871743,1.3222608555930024,1
101,0.2004008016032064,1.4862582656761194,2
102,0.2024048096192384,1.3222954937790592,1
103,0.2044088176352705,1.4621866810307451,2
104,0.2064128256513026,1.32444626616664,1
105,0.2084168336673346,1.4519078214490886,2
106,0.2104208416833667,1.5296088551063678,2
107,0.2124248496993988,1.4123910882070128,2
108,0.2144288577154308,1.4138411313815682,2
109,0.2164328657314629,1.4686725025651386,2
110,0.2184368737474949,1.4175258314143044,2
111,0.220440881763527,1.5478286171439917,2
112,0.2224448897795591,1.456209479381946,2
113,0.2244488977955911,1.43001485245103,2
114,0.2264529058116232,1.4209975661180645,2
115,0.2284569138276553,1.4017408630164212,2
116,0.2304609218436873,1.4237471746318962,2
117,0.2324649298597194,1.4441354194020886,2
118,0.2344689378757515,1.4399824734513769,2
119,0.2364729458917835,1.433811502237179,2
120,0.2384769539078156,1.6019169798672763,2
121,0.2404809619238476,1.4195484398285323,2
122,0.2424849699398797,1.4937238172063718,2
123,0.2444889779559118,1.524398600643621,2
124,0.2464929859719438,1.5307040597757235,2
125,0.2484969939879759,1.4934810869004935,2
126,0.250501002004008,1.4865550259983429,2
127,0.25250501002004,1.5321481147540537,2
128,0.2545090180360721,1.5250574051079064,2
129,0.2565130260521042,1.4974210577926672,2
130,0.2585170340681362,1.4227892509125797,2
131,0.2605210420841683,1.492769739021348,2
132,0.2625250501002004,1.45568266644824,2
133,0.2645290581162324,1.488640815233457,2
134,0.2665330661322645,1.5350814978555276,2
135,0.2685370741482966,1.5588643136764275,2
136,0.2705410821643286,1.6493722264563615,2
137,0.2725450901803607,1.5123611626154572,2
138,0.2745490981963928,1.596336388940727,2
139,0.2765531062124248,1.571788781452146,2
140,0.2785571142284569,1.6363544868361122,2
141,0.280561122244489,1.5964003755183296,2
142,0.282565130260521,1.5033077217220672,2
143,0.284569138276553,1.4633729461378948,2
144,0.2865731462925851,1.5922773473523093,2
145,0.2885771543086172,1.544631803315589,2
146,0.2905811623246492,1.5207522090421224,2
147,0.2925851703406813,1.5069564779106743,2
148,0.2945891783567134,1.599123997175575,2
149,0.2965931863727454,1.686458790937482,2
150,0.2985971943887775,1.5718796348581687,2
151,0.3006012024048096,1.637813358973509,2
152,0.3026052104208416,1.598859250113741,2
153,0.3046092184368737,1.5290390256014463,2
154,0.3066132264529058,1.6589791351560494,2
155,0.3086172344689378,1.548986233487592,2
156,0.3106212424849699,1.6225925241342476,2
157,0.312625250501002,1.603903764040049,2
158,0.314629258517034,1.6851519204037806,2
159,0.3166332665330661,1.56695715123335,2
160,0.3186372745490982,1.6617998733733053,2
161,0.3206412825651302,1.588521746051339,2
162,0.3226452905811623,1.6131390929559106,2
163,0.3246492985971944,1.4203319776521337,2
164,0.3266533066132264,1.7852471784545405,2
165,0.3286573146292585,1.692080258423556,2
166,0.3306613226452906,1.6128059856085188,2
167,0.3326653306613226,1.5941325186484183,2
168,0.3346693386773546,1.637921102097047,2
169,0.3366733466933867,1.7188448394142923,2
170,0.3386773547094188,1.5571182104402843,2
171,0.3406813627254508,1.6723540975699491,2
172,0.3426853707414829,1.7981737577667103,2
173,0.344689378757515,1.6170470703930755,2
174,0.346693386773547,1.698520783938673,2
175,0.3486973947895791,1.8382918160418336,2
176,0.3507014028056112,1.7418782456284974,2
177,0.3527054108216432,1.7134835731810212,2
178,0.3547094188376753,1.741939009320111,2
179,0.3567134268537074,1.6876638250626028,2
180,0.3587174348697394,1.8010644500422714,2
181,0.3607214428857715,1.6957145085446057,2
182,0.3627254509018036,1.599066020069717,2
183,0.3647294589178356,1.7041849718637252,2
184,0.3667334669338677,1.6709488511440458,2
185,0.3687374749498998,1.7192677784887795,2
186,0.3707414829659318,1.7246866346467769,2
187,0.3727454909819639,1.823215505895152,2
188,0.374749498997996,1.7946860583681885,2
189,0.376753507014028,1.7706377362356174,2
190,0.3787575150300601,1.7573231356264076,2
191,0.3807615230460922,1.6924532501235916,2
192,0.3827655310621242,1.6230771523135783,2
193,0.3847695390781562,1.7769386997429788,2
194,0.3867735470941883,1.8255730022459948,2
195,0.3887775551102204,1.7704537047676745,2
196,0.3907815631262524,1.746459961781033,2
197,0.3927855711422845,1.8160942404756997,2
198,0.3947895791583166,1.7840966009088228,2
199,0.3967935871743486,1.9046300833470624,2
200,0.3987975951903807,1.87889597141777,2
201,0.4008016032064128,1.8649615039657688,2
202,0.4028056112224448,1.8557067102761216,2
203,0.4048096192384769,1.7242199805624616,2
204,0.406813627254509,1.8575655345228044,2
205,0.408817635270541,1.8426055159472503,2
206,0.4108216432865731,1.8619298191305955,2
207,0.4128256513026052,1.8584162502351207,2
208,0.4148296593186372,1.8598102220324475,2
209,0.4168336673346693,2.013743141166162,2
210,0.4188376753507014,1.8325896900478988,2
211,0.4208416833667334,1.90426222775683,2
212,0.4228456913827655,1.814175651774118,2
213,0.4248496993987976,1.9026676315618531,2
214,0.4268537074148296,1.916711496445051,2
215,0.4288577154308617,1.882188212113839,2
216,0.4308617234468938,1.9739543785906444,2
217,0.4328657314629258,1.8062067493760592,2
218,0.4348697394789579,1.836903326115627,2
219,0.4368737474949899,1.88807783065413,2
220,0.438877755511022,1.9372585150920905,2
221,0.440881763527054,1.893899291269948,2
222,0.4428857715430861,1.9728372702278396,2
223,0.4448897795591182,1.8449199031366923,2
224,0.4468937875751502,1.8163699530281008,2
225,0.4488977955911823,1.9187347332504063,2
226,0.4509018036072144,1.896552564380641,2
227,0.4529058116232464,1.9427894546191904,2
228,0.4549098196392785,1.9079509018874004,2
229,0.4569138276553106,1.890612276018956,2
230,0.4589178356713426,1.9127131852274624,2
231,0.4609218436873747,1.9238180155454652,2
232,0.4629258517034068,1.9049552892949608,2
233,0.4649298597194388,1.9159254309706395,2
234,0.4669338677354709,1.9061500127083335,2
235,0.468937875751503,1.996777916358155,2
236,0.470941883767535,1.955239722454457,2
237,0.4729458917835671,2.1014222795949578,3
238,0.4749498997995992,1.960988091584203,2
239,0.4769539078156312,1.915855597189922,2
240,0.4789579158316633,2.142615244862774,3
241,0.4809619238476953,1.990562708116293,2
242,0.4829659318637274,2.0345659646866183,2
243,0.4849699398797595,2.0110311148462974,2
244,0.4869739478957915,2.01723405287726,2
245,0.4889779559118236,2.0152155353155194,2
246,0.4909819639278556,1.905215553855775,2
247,0.4929859719438877,2.011595862855033,2
248,0.4949899799599198,1.8975051719176277,2
249,0.4969939879759518,1.9818035428743384,2
250,0.4989979959919839,1.947231852888528,2
251,0.501002004008016,2.027041248487801,2
252,0.503006012024048,2.0294410368624543,2
253,0.5050100200400801,2.043796674455921,2
254,0.5070140280561122,2.034219420453528,2
255,0.5090180360721442,1.975339403306372,2
256,0.5110220440881763,2.003658772243063,2
257,0.5130260521042084,2.090959400630352,3
258,0.5150300601202404,2.10545208565347,3
259,0.5170340681362725,1.953011944111105,2
260,0.5190380761523046,1.929745381354666,2
261,0.5210420841683366,1.9905901008090447,2
262,0.5230460921843687,2.120220233122488,3
263,0.5250501002004008,2.136359401181132,3
264,0.5270541082164328,1.988377694593528,2
265,0.5290581162324649,2.0799850804632816,3
266,0.531062124248497,2.1928136951766133,3
267,0.533066132264529,2.0957533777053774,3
268,0.5350701402805611,2.171639603312335,3
269,0.5370741482965932,2.145540233977684,3
270,0.5390781563126252,2.013019647696596,2
271,0.5410821643286573,2.068553435090139,3
272,0.5430861723446894,2.088665055667465,3
273,0.5450901803607214,2.0976575136128357,3
274,0.5470941883767535,2.1600575542281395,3
275,0.5490981963927856,2.127606953533687,3
276,0.5511022044088176,1.8906684891205947,2
277,0.5531062124248497,2.0115248067562983,2
278,0.5551102204408818,1.9522818950569405,2
279,0.5571142284569138,2.126904657776429,3
280,0.5591182364729459,2.135639296637837,3
281,0.561122244488978,2.1427626898873298,3
282,0.56312625250501,2.056706184351519,2
283,0.565130260521042,2.1792068883877698,3
284,0.567134268537074,2.1863303421781835,3
285,0.5691382765531061,2.046944964668899,2
286,0.5711422845691382,2.035490002760187,2
287,0.5731462925851702,2.1462829818400837,3
288,0.5751503006012023,2.281111479414298,3
289,0.5771543086172344,2.2785363082324337,3
290,0.5791583166332664,2.199538864128173,3
291,0.5811623246492985,2.108854953213924,3
292,0.5831663326653306,2.231361869560496,3
293,0.5851703406813626,2.13712965767544,3
294,0.5871743486973947,2.117946927785914,3
295,0.5891783567134268,2.020631217657628,2
296,0.5911823647294588,2.189904901381315,3
297,0.5931863727454909,2.1399342289082885,3
298,0.595190380761523,2.197498057871813,3
299,0.597194388777555,2.0244943521838468,2
300,0.5991983967935871,2.210958522014156,3
301,0.6012024048096192,2.0223849158141247,2
302,0.6032064128256512,2.28705993981644,3
303,0.6052104208416833,2.2491495639279,3
304,0.6072144288577154,2.193727248343268,3
305,0.6092184368737474,2.26028563929388,3
306,0.6112224448897795,2.149628338962022,3
307,0.6132264529058116,2.2318469848210776,3
308,0.6152304609218436,2.289758391687131,3
309,0.6172344689378757,2.003358396165058,2
310,0.6192384769539078,2.205038194670203,3
311,0.6212424849699398,2.240790063606025,3
312,0.6232464929859719,2.2317847327304325,3
313,0.625250501002004,2.359798239189763,3
314,0.627254509018036,2.170115079857995,3
315,0.6292585170340681,2.211824282120981,3
316,0.6312625250501002,2.118354946016268,3
317,0.6332665330661322,2.380303958359434,3
318,0.6352705410821643,2.2519681401475564,3
319,0.6372745490981964,2.241453180736788,3
320,0.6392785571142284,2.2745909379760785,3
321,0.6412825651302605,2.33069719944538,3
322,0.6432865731462926,2.312879485007764,3
323,0.6452905811623246,2.491321562723176,3
324,0.6472945891783567,2.329039182552808,3
325,0.6492985971943888,2.2632515947499,3
326,0.6513026052104208,2.2599128493205733,3
327,0.6533066132264529,2.276711597991353,3
328,0.655310621242485,2.196162608730115,3
329,0.657314629258517,2.317670601962334,3
330,0.6593186372745491,2.3784728848248933,3
331,0.6613226452905812,2.275751860994436,3
332,0.6633266533066132,2.2648620353717632,3
333,0.6653306613226453,2.4468027714285143,3
334,0.6673346693386772,2.2252675142206573,3
335,0.6693386773547093,2.1799236032007108,3
336,0.6713426853707414,2.2540805820864183,3
337,0.6733466933867734,2.228181939858914,3
338,0.6753507014028055,2.380446227742563,3
339,0.6773547094188376,2.326901198131673,3
340,0.6793587174348696,2.341763230252769,3
341,0.6813627254509017,2.451794814674103,3
342,0.6833667334669338,2.313269314043544,3
343,0.6853707414829658,2.4307448977469623,3
344,0.6873747494989979,2.491869444178733,3
345,0.68937875751503,2.343409428260302,3
346,0.691382765531062,2.439999269845305,3
347,0.6933867735470941,2.367975717781565,3
348,0.6953907815631262,2.4626908423705167,3
349,0.6973947895791582,2.2723771849276755,3
350,0.6993987975951903,2.27048721150736,3
351,0.7014028056112224,2.3722647745578183,3
352,0.7034068136272544,2.3373563561017225,3
353,0.7054108216432865,2.3704064999177383,3
354,0.7074148296593186,2.397641475799179,3
355,0.7094188376753506,2.475269998457146,3
356,0.7114228456913827,2.390861900499286,3
357,0.7134268537074148,2.362150050574511,3
358,0.7154308617234468,2.403226713887271,3
359,0.7174348697394789,2.3743400097434755,3
360,0.719438877755511,2.3652990855990272,3
361,0.721442885771543,2.3156869506728377,3
362,0.7234468937875751,2.452378242480858,3
363,0.7254509018036072,2.405963795568894,3
364,0.7274549098196392,2.531340725125436,3
365,0.7294589178356713,2.34431539158868,3
366,0.7314629258517034,2.419961113021756,3
367,0.7334669338677354,2.6107675287893386,3
368,0.7354709418837675,2.396319188050926,3
369,0.7374749498997996,2.456145743265224,3
370,0.7394789579158316,2.382202075034077,3
371,0.7414829659318637,2.37555111496384,3
372,0.7434869739478958,2.610355719473064,3
373,0.7454909819639278,2.50463427453254,3
374,0.7474949899799599,2.50567089234576,3
375,0.749498997995992,2.363326691496016,3
376,0.751503006012024,2.531726890691236,3
377,0.7535070140280561,2.5997701475356574,3
378,0.7555110220440882,2.603233600691315,3
379,0.7575150300601202,2.5686976202611604,3
380,0.7595190380761523,2.4282491652958886,3
381,0.7615230460921844,2.548240290982562,3
382,0.7635270541082164,2.5808221233698494,3
383,0.7655310621242485,2.386391852849446,3
