vector_index,x,y_original,cluster_id,is_noise,is_core
1,0.0,-0.0026420210975648,1,0,1
2,0.002008032128514,-0.0362759565730195,1,0,0
3,0.0040160642570281,-0.0057578680822367,1,0,1
4,0.0060240963855421,0.0692267309725003,1,0,1
5,0.0080321285140562,0.1182927894305535,1,0,0
6,0.0100401606425702,0.0657193077542264,1,0,1
7,0.0120481927710843,0.0322342422199102,1,0,1
8,0.0140562248995983,0.147953391423551,1,0,1
9,0.0160642570281124,0.0071015962121031,1,0,1
10,0.0180722891566265,0.1186181253826055,1,0,1
11,0.0200803212851405,0.0171156187021788,1,0,1
12,0.0220883534136546,0.0786585434681806,1,0,1
13,0.0240963855421686,0.0391077659011012,1,0,1
14,0.0261044176706827,0.0477406607291405,1,0,1
15,0.0281124497991967,0.0260339782014167,1,0,1
16,0.0301204819277108,0.1678292863498772,1,0,0
17,0.0321285140562249,0.0056229450637669,1,0,1
18,0.0341365461847389,0.0090545121655812,1,0,1
19,0.036144578313253,0.2419686418941147,1,0,0
20,0.038152610441767,0.1545330260558806,1,0,1
21,0.0401606425702811,-0.1104878107548806,0,1,0
22,0.0421686746987951,0.039116650260758,1,0,1
23,0.0441767068273092,-0.0566057333503458,0,1,0
24,0.0461847389558232,0.0163142224384261,1,0,1
25,0.0481927710843373,-0.1546956311300485,0,1,0
26,0.0502008032128514,0.0894424402101874,1,0,1
27,0.0522088353413654,0.0130623251498259,1,0,1
28,0.0542168674698795,0.113226155483474,1,0,1
29,0.0562248995983935,-0.0175599015138148,1,0,1
30,0.0582329317269076,0.1230988117075784,1,0,1
31,0.0602409638554216,0.0872886254612171,1,0,1
32,0.0622489959839357,0.2446542291829591,1,0,1
33,0.0642570281124498,0.2414226051645495,1,0,1
34,0.0662650602409638,0.1953577687227503,1,0,0
35,0.0682730923694779,0.1104170822860587,1,0,1
36,0.0702811244979919,0.2993926806168074,0,1,0
37,0.072289156626506,0.0203354910258263,1,0,1
38,0.07429718875502,0.0363096871449471,1,0,1
39,0.0763052208835341,0.1459077937759431,1,0,1
40,0.0783132530120481,0.3369495547377859,0,1,0
41,0.0803212851405622,0.1444554577315175,1,0,1
42,0.0823293172690763,0.14999901508141,1,0,1
43,0.0843373493975903,0.0533218703062359,1,0,1
44,0.0863453815261044,0.248365129873839,1,0,1
45,0.0883534136546184,0.2529609276555852,1,0,1
46,0.0903614457831325,0.2438489076782578,1,0,1
47,0.0923694779116465,0.1344013019955041,1,0,1
48,0.0943775100401606,0.1322184786104808,1,0,1
49,0.0963855421686746,0.0893213043049517,1,0,1
50,0.0983935742971887,0.2034969487352521,1,0,1
51,0.1004016064257028,0.1143706265091254,1,0,1
52,0.1024096385542168,0.1106259566884906,1,0,1
53,0.1044176706827309,0.1749400840126077,1,0,1
54,0.1064257028112449,0.1737189116077526,1,0,1
55,0.108433734939759,0.1738291875737616,1,0,1
56,0.110441767068273,0.258199101883767,1,0,1
57,0.1124497991967871,0.2312234225655966,1,0,1
58,0.1144578313253012,0.2058631802097129,1,0,1
59,0.1164658634538152,0.247572761172549,1,0,1
60,0.1184738955823293,0.157625627876288,1,0,1
61,0.1204819277108433,0.2493861453344609,1,0,1
62,0.1224899598393574,0.2570281191062855,1,0,1
63,0.1244979919678714,0.1287522351871445,1,0,1
64,0.1265060240963855,0.3326675485424,1,0,1
65,0.1285140562248996,0.1865134160316395,1,0,1
66,0.1305220883534136,0.2682689606433421,1,0,1
67,0.1325301204819277,0.358213180206677,1,0,1
68,0.1345381526104417,0.343130445837993,1,0,1
69,0.1365461847389558,0.2758390405634184,1,0,1
70,0.1385542168674698,0.2481085135043742,1,0,1
71,0.1405622489959839,0.3569254506780132,1,0,1
72,0.142570281124498,0.3391161604736856,1,0,1
73,0.144578313253012,0.2396874249024936,1,0,1
74,0.1465863453815261,0.2295811990029169,1,0,1
75,0.1485943775100401,0.1314003404844004,1,0,0
76,0.1506024096385542,0.3135273666117954,1,0,1
77,0.1526104417670682,0.2986050639326646,1,0,1
78,0.1546184738955823,0.400132257762568,1,0,1
79,0.1566265060240963,0.3419774195266221,1,0,1
80,0.1586345381526104,0.424007411839036,1,0,1
81,0.1606425702811245,0.2654960023289553,1,0,1
82,0.1626506024096385,0.4163532312966865,1,0,1
83,0.1646586345381526,0.2870039587479328,1,0,1
84,0.1666666666666666,0.395541018276715,1,0,1
85,0.1686746987951807,0.2206487261879059,1,0,1
86,0.1706827309236947,0.3601762857966846,1,0,1
87,0.1726907630522088,0.1866064907887448,1,0,0
88,0.1746987951807228,0.3280265914861053,1,0,1
89,0.1767068273092369,0.3886419741287069,1,0,1
90,0.1787148594377509,0.3157522347770143,1,0,1
91,0.180722891566265,0.2774107728320527,1,0,1
92,0.1827309236947791,0.4331513249332329,1,0,1
93,0.1847389558232931,0.3612008884588324,1,0,1
94,0.1867469879518072,0.3343283241411607,1,0,1
95,0.1887550200803212,0.3808617138529847,1,0,1
96,0.1907630522088353,0.5924596357733177,0,1,0
97,0.1927710843373493,0.4778223966572222,1,0,1
98,0.1947791164658634,0.482564126386754,1,0,1
99,0.1967871485943775,0.4284180027081441,1,0,1
100,0.1987951807228915,0.4109091832519548,1,0,1
101,0.2008032128514056,0.2099198426363779,1,0,0
102,0.2028112449799196,0.3513040622427887,1,0,1
103,0.2048192771084337,0.3711926011606695,1,0,1
104,0.2068273092369477,0.2636632533500929,1,0,1
105,0.2088353413654618,0.3250774195136889,1,0,1
106,0.2108433734939759,0.263219829314141,1,0,1
107,0.2128514056224899,0.4226369043891901,1,0,1
108,0.214859437751004,0.4952201531699133,1,0,1
109,0.216867469879518,0.5222769012489824,1,0,1
110,0.2188755020080321,0.4709337609824034,1,0,1
111,0.2208835341365461,0.3646953609772068,1,0,1
112,0.2228915662650602,0.2912179198485236,1,0,1
113,0.2248995983935742,0.3092497008350283,1,0,0
114,0.2269076305220883,0.3522966548638168,1,0,1
115,0.2289156626506024,0.3867225494583508,1,0,1
116,0.2309236947791164,0.4490675097189059,1,0,1
117,0.2329317269076305,0.3847303163651035,1,0,1
118,0.2349397590361445,0.49699758956575,1,0,1
119,0.2369477911646586,0.4553137021053594,1,0,1
120,0.2389558232931726,0.4787553035256274,1,0,1
121,0.2409638554216867,0.5731477550570698,1,0,1
122,0.2429718875502007,0.3915252363643719,1,0,1
123,0.2449799196787148,0.5234562056208191,1,0,1
124,0.2469879518072289,0.4928580453363719,1,0,1
125,0.2489959839357429,0.4713130653939103,1,0,1
126,0.251004016064257,0.5728285377977907,1,0,1
127,0.253012048192771,0.5763452287501027,1,0,1
128,0.2550200803212851,0.4343208969634959,1,0,1
129,0.2570281124497992,0.4994833781909644,1,0,1
130,0.2590361445783132,0.5405692237633517,1,0,1
131,0.2610441767068273,0.5002478135718478,1,0,1
132,0.2630522088353413,0.5729061242537066,1,0,1
133,0.2650602409638554,0.5526158433605328,1,0,1
134,0.2670682730923694,0.6807414454132199,1,0,0
135,0.2690763052208835,0.4157302795673839,1,0,1
136,0.2710843373493976,0.5323737955190033,1,0,1
137,0.2730923694779116,0.4735045380348479,1,0,1
138,0.2751004016064257,0.5985293996479749,1,0,1
139,0.2771084337349397,0.4248431162662358,1,0,1
140,0.2791164658634538,0.5859379485448986,1,0,1
141,0.2811244979919678,0.5118451214760684,1,0,1
142,0.2831325301204819,0.5075321109512827,1,0,1
143,0.285140562248996,0.4545612682147369,1,0,1
144,0.28714859437751,0.5370911130589395,1,0,1
145,0.2891566265060241,0.6650732954353222,1,0,1
146,0.2911646586345381,0.5803142225867178,1,0,1
147,0.2931726907630522,0.6365598149560623,1,0,1
148,0.2951807228915662,0.7235327915404344,1,0,1
149,0.2971887550200803,0.6154779568259666,1,0,1
150,0.2991967871485943,0.5536896085322014,1,0,1
151,0.3012048192771084,0.63978981576884,1,0,1
152,0.3032128514056225,0.5628820111061016,1,0,1
153,0.3052208835341365,0.5700879524044995,1,0,1
154,0.3072289156626506,0.4928664073557824,1,0,1
155,0.3092369477911646,0.6925744948690806,1,0,1
156,0.3112449799196787,0.5916097537874022,1,0,1
157,0.3132530120481927,0.6410738837616544,1,0,1
158,0.3152610441767068,0.5476451340648825,1,0,1
159,0.3172690763052208,0.6694139629876794,1,0,1
160,0.3192771084337349,0.5775989178166632,1,0,1
161,0.321285140562249,0.631233583388352,1,0,1
162,0.323293172690763,0.7168124278806561,1,0,1
163,0.3253012048192771,0.7138631546171565,1,0,1
164,0.3273092369477911,0.652856068094227,1,0,1
165,0.3293172690763052,0.5171840555360729,1,0,0
166,0.3313253012048192,0.9020754480144898,0,1,0
167,0.3333333333333333,0.8063353842885175,1,0,1
168,0.3353413654618473,0.7284967169147586,1,0,1
169,0.3373493975903614,0.6144424926534452,1,0,1
170,0.3393574297188754,0.6696274865015938,1,0,1
171,0.3413654618473895,0.6392572893126577,1,0,1
172,0.3433734939759036,0.7878554630795183,1,0,1
173,0.3453815261044176,0.7117632834769819,1,0,1
174,0.3473895582329317,0.6320460077970768,1,0,1
175,0.3493975903614457,0.6611347727929089,1,0,1
176,0.3514056224899598,0.7925062963855121,1,0,1
177,0.3534136546184738,0.8348351369825859,1,0,1
178,0.3554216867469879,0.8331098985728755,1,0,1
179,0.3574297188755019,0.7754220029553222,1,0,1
180,0.359437751004016,0.6986655125038211,1,0,1
181,0.36144578313253,0.4635704602387305,0,1,0
182,0.3634538152610441,0.750680432426746,1,0,1
183,0.3654618473895582,0.7307773940715884,1,0,1
184,0.3674698795180722,0.7461383267418528,1,0,1
185,0.3694779116465863,0.7432676110558292,1,0,1
186,0.3714859437751003,0.6368709145942681,1,0,1
187,0.3734939759036144,0.7915806363553237,1,0,1
188,0.3755020080321284,0.8015813211868049,1,0,1
189,0.3775100401606425,0.8096071828860578,1,0,1
190,0.3795180722891565,0.8347623048641841,1,0,1
191,0.3815261044176706,0.8113763404290711,1,0,1
192,0.3835341365461847,0.7342659201692565,1,0,1
193,0.3855421686746987,0.7654173895161103,1,0,1
194,0.3875502008032128,0.7823903909866958,1,0,1
195,0.3895582329317268,0.7877324217919832,1,0,1
196,0.3915662650602409,0.8629899425982203,1,0,1
197,0.393574297188755,0.8386420946193092,1,0,1
198,0.395582329317269,0.9573521338001344,0,1,0
199,0.3975903614457831,0.97169824128234,0,1,0
200,0.3995983935742971,0.8055687537577083,1,0,1
201,0.4016064257028112,0.4962804075288728,0,1,0
202,0.4036144578313252,0.9061755129528318,1,0,1
203,0.4056224899598393,0.7680148728007142,1,0,1
204,0.4076305220883534,0.7511423304302262,1,0,1
205,0.4096385542168674,0.7874014864345855,1,0,1
206,0.4116465863453815,0.7875617289455945,1,0,1
207,0.4136546184738955,0.8762908217562225,1,0,1
208,0.4156626506024096,0.7065704388747212,0,1,0
209,0.4176706827309236,0.7491237057985192,1,0,1
210,0.4196787148594377,0.8668101140546687,1,0,1
211,0.4216867469879518,0.8932090164089682,1,0,1
212,0.4236947791164658,0.8987128898278126,1,0,1
213,0.4257028112449799,0.7884427201752958,1,0,1
214,0.4277108433734939,0.7771604348056886,1,0,1
215,0.429718875502008,0.8189069643009824,1,0,1
216,0.431726907630522,0.8826436354438222,1,0,1
217,0.4337349397590361,0.9863080690598762,1,0,1
218,0.4357429718875502,0.7076909689134403,0,1,0
219,0.4377510040160642,0.8578437074754591,1,0,1
220,0.4397590361445783,0.7729037970071403,1,0,1
221,0.4417670682730923,0.7513547223579055,1,0,1
222,0.4437751004016064,0.9649067324307982,1,0,1
223,0.4457831325301204,0.935136231020188,1,0,1
224,0.4477911646586345,0.93153701059305,1,0,1
225,0.4497991967871485,0.9732804607527764,1,0,1
226,0.4518072289156626,0.8652369460900343,1,0,1
227,0.4538152610441767,0.8730195207816711,1,0,1
228,0.4558232931726907,1.0865050356831871,1,0,0
229,0.4578313253012048,0.8959369662616437,1,0,1
230,0.4598393574297188,0.9784892839037648,1,0,1
231,0.4618473895582329,0.924205302393531,1,0,1
232,0.4638554216867469,0.7798501609672206,1,0,1
233,0.465863453815261,0.7681565873264206,1,0,1
234,0.467871485943775,0.8894242342923577,1,0,1
235,0.4698795180722891,1.024247136278177,1,0,0
236,0.4718875502008032,1.0068384329324866,1,0,1
237,0.4738955823293172,1.0209173377965572,1,0,1
238,0.4759036144578313,0.8728435346007574,1,0,1
239,0.4779116465863453,1.0850930923824758,1,0,1
240,0.4799196787148594,0.8826478934148081,1,0,1
241,0.4819277108433734,0.9808813735803444,1,0,1
242,0.4839357429718875,0.967043302751156,1,0,1
243,0.4859437751004015,0.9579776445756362,1,0,1
244,0.4879518072289156,1.08299098552148,1,0,1
245,0.4899598393574296,0.9235108371015824,1,0,1
246,0.4919678714859437,0.8759673225149333,1,0,1
247,0.4939759036144578,0.9895514461254292,1,0,1
248,0.4959839357429718,0.9599817327430216,1,0,1
249,0.4979919678714859,1.2661745692695834,0,1,0
250,0.5,1.054120598115198,1,0,1
251,0.5,0.96725275398251,1,0,1
252,0.5020080321285141,0.9155110744650332,1,0,1
253,0.5040160642570282,0.8495769271544973,1,0,1
254,0.5060240963855421,0.9179824731410052,1,0,1
255,0.5080321285140562,1.0091953417407304,1,0,1
256,0.5100401606425703,1.1141862921275816,1,0,1
257,0.5120481927710844,1.0897351313910335,1,0,1
258,0.5140562248995983,1.0183275865317103,1,0,1
259,0.5160642570281124,0.9741465867438012,1,0,1
260,0.5180722891566265,1.0215049885129723,1,0,1
261,0.5200803212851406,0.958508960201234,1,0,1
262,0.5220883534136547,1.13746911966111,1,0,0
263,0.5240963855421686,0.9848647854979936,1,0,1
264,0.5261044176706827,0.993092971340262,1,0,1
265,0.5281124497991968,0.8227342059983466,1,0,0
266,0.5301204819277109,0.9843652122781787,1,0,1
267,0.5321285140562249,1.0669187310371953,1,0,1
268,0.5341365461847389,0.9145821938369164,1,0,1
269,0.536144578313253,0.939942373240575,1,0,1
270,0.5381526104417671,1.0634168814186933,1,0,1
271,0.5401606425702812,0.8818674221185557,1,0,0
272,0.5421686746987951,1.0846240806033536,1,0,1
273,0.5441767068273092,0.9574284887861518,1,0,1
274,0.5461847389558233,0.9689145423607036,1,0,1
275,0.5481927710843374,0.9100897275899524,1,0,1
276,0.5502008032128514,1.030243700834231,1,0,1
277,0.5522088353413654,1.1967897588023504,2,0,0
278,0.5542168674698795,1.0625197791568506,1,0,1
279,0.5562248995983936,0.9308571790447572,1,0,1
280,0.5582329317269076,1.090849646839318,1,0,1
281,0.5602409638554217,0.97466563632526,1,0,1
282,0.5622489959839357,1.1099587985142048,1,0,1
283,0.5642570281124498,1.064534112173149,1,0,1
284,0.5662650602409638,0.7645486747622614,0,1,0
285,0.5682730923694779,0.9196736293635978,1,0,1
286,0.570281124497992,1.0755508178268312,1,0,1
287,0.572289156626506,1.0121325817716014,1,0,1
288,0.5742971887550201,0.918099524183372,1,0,1
289,0.5763052208835341,0.949312838760495,1,0,1
290,0.5783132530120482,0.8475010703928496,0,1,0
291,0.5803212851405622,0.9929301369978883,1,0,1
292,0.5823293172690763,1.176855178081261,2,0,1
293,0.5843373493975903,1.064394671258586,1,0,1
294,0.5863453815261044,1.175233360095074,2,0,1
295,0.5883534136546185,1.0705917671831984,1,0,1
296,0.5903614457831325,1.0821983474682153,1,0,1
297,0.5923694779116466,1.157926295019602,2,0,1
298,0.5943775100401606,1.030181060747378,1,0,1
299,0.5963855421686747,0.9850218142794496,1,0,1
300,0.5983935742971888,1.082612601329761,1,0,1
301,0.6004016064257028,1.1163072189697507,1,0,0
302,0.6024096385542168,0.9616028285830232,1,0,1
303,0.6044176706827309,0.9422744734127976,1,0,1
304,0.606425702811245,1.0111084825944705,1,0,1
305,0.608433734939759,1.066519909354533,1,0,1
306,0.6104417670682731,1.063847283892925,1,0,1
307,0.6124497991967871,0.886066591984992,0,1,0
308,0.6144578313253012,1.1529284853650656,2,0,1
309,0.6164658634538153,0.948706805648252,1,0,1
310,0.6184738955823293,0.9787948002489136,1,0,1
311,0.6204819277108433,0.9277876512009744,1,0,1
312,0.6224899598393574,1.215866306874967,0,1,0
313,0.6244979919678715,1.019365653623037,1,0,1
314,0.6265060240963856,0.9319219935454748,1,0,1
315,0.6285140562248996,1.0691138839969956,1,0,1
316,0.6305220883534136,1.0615308623448023,1,0,1
317,0.6325301204819277,0.9849818381136092,1,0,1
318,0.6345381526104418,1.0672485370226708,1,0,1
319,0.6365461847389557,0.9339766431335308,1,0,1
320,0.6385542168674698,0.9605665380040598,1,0,1
