ensemble_a,ensemble_b,overlap_coefficient
3,4,1.0000000000000000E+000
3,5,1.0000000000000000E+000
3,6,5.6250000000000000E-001
3,7,1.0000000000000000E+000
3,9,1.0000000000000000E+000
3,14,1.0000000000000000E+000
3,15,1.0000000000000000E+000
3,19,1.0000000000000000E+000
3,22,2.5000000000000000E-001
3,23,1.0000000000000000E+000
3,32,1.0000000000000000E+000
3,35,1.0000000000000000E+000
3,36,3.1250000000000000E-001
3,41,6.2500000000000000E-002
3,42,8.1250000000000000E-001
3,45,1.0000000000000000E+000
3,47,1.0000000000000000E+000
3,48,1.0000000000000000E+000
3,49,1.2500000000000000E-001
3,52,1.0000000000000000E+000
3,53,1.0000000000000000E+000
3,58,1.0000000000000000E+000
3,64,1.0000000000000000E+000
3,67,1.0000000000000000E+000
3,68,1.8750000000000000E-001
4,5,1.0000000000000000E+000
4,6,1.0000000000000000E+000
4,7,1.0000000000000000E+000
4,8,1.0000000000000000E+000
4,9,1.0000000000000000E+000
4,11,5.8823529411764708E-001
4,13,1.0000000000000000E+000
4,14,1.0000000000000000E+000
4,15,1.0000000000000000E+000
4,16,1.0000000000000000E+000
4,17,5.1546391752577314E-001
4,18,1.0000000000000000E+000
4,19,1.0000000000000000E+000
4,21,6.0869565217391308E-001
4,22,1.0000000000000000E+000
4,23,1.0000000000000000E+000
4,24,1.0000000000000000E+000
4,25,1.0000000000000000E+000
4,26,1.0000000000000000E+000
4,27,1.0000000000000000E+000
4,30,5.6544502617801051E-001
4,31,1.0000000000000000E+000
4,32,1.0000000000000000E+000
4,33,4.5029239766081869E-001
4,35,1.0000000000000000E+000
4,36,1.0000000000000000E+000
4,38,1.0000000000000000E+000
4,39,1.0000000000000000E+000
4,40,1.0000000000000000E+000
4,41,1.0000000000000000E+000
4,42,1.0000000000000000E+000
4,43,1.0000000000000000E+000
4,45,1.0000000000000000E+000
4,46,1.0000000000000000E+000
4,47,1.0000000000000000E+000
4,48,1.0000000000000000E+000
4,49,1.0000000000000000E+000
4,52,1.0000000000000000E+000
4,53,1.0000000000000000E+000
4,54,1.0000000000000000E+000
4,56,1.0000000000000000E+000
4,57,1.0000000000000000E+000
4,58,1.0000000000000000E+000
4,60,3.7404580152671757E-001
4,61,4.7058823529411764E-002
