row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
1,"1,36","1","1,2",""
2,"1","1","1","1"
3,"1,36","1","1,2",""
4,"1,31,36","1","1,2",""
5,"1,36","1","1,2",""
6,"1,31,36","1","1,2,3",""
7,"1,31,36,50,58","1","1,2,3",""
8,"1,31,36","1","1,2","2"
9,"1,36","1","1,2",""
10,"1,31,36,58","1","1,2,3",""
11,"1,31,36","1","1,2,3",""
12,"1,31,36","1","1,2,3",""
13,"1,31,36,50,58","1","1,2,3",""
14,"1,31,36","1","1,2",""
15,"1,31,36","1","1,2",""
16,"1,31,36,50,58","1","2,3",""
17,"1,31,36,50,58","1","1,2,3","3"
18,"1,31,36,50,58","1","3",""
19,"1,31,36,50,58","1","4","4"
20,"1,31,36,50,58","1","3,4",""
21,"1,31,36,48,50,58","1","3,4",""
22,"1,31,36,50,58","1","3",""
23,"1,31,33,36,48,50,52,58","1","5",""
24,"1,31,36,48,50,58","1","3,4",""
25,"1,31,33,36,48,50,52,58","1","3,4,5",""
26,"1,31,33,36,48,50,52,58","1","4,5",""
27,"1,31,33,36,48,50,52,58","1","4,5",""
28,"1,31,36,48,50,58","1","3,4",""
29,"1,31,36,50,58","1","3,4",""
30,"1,31,33,36,48,50,52,58","1","4,5",""
31,"1,31,32,33,36,48,50,52,58,61","1","5",""
32,"1,31,32,33,36,48,50,52,58,61","1","4,5","5"
33,"1,29,31,32,33,36,48,50,52,58,61","1","4,5",""
34,"1,29,31,32,33,36,48,50,52,58,61","1","4,5",""
35,"1,31,32,33,36,48,50,52,58,61","1","4,5",""
36,"1,31,33,36,48,50,52,58","1","4,5",""
37,"1,29,31,32,33,36,48,50,52,58,61","1","5",""
38,"1,29,31,32,33,36,48,50,52,58,61","1","6",""
39,"1,29,31,32,33,36,48,50,52,58,61","1","5",""
40,"1,29,31,32,33,36,48,50,52,58,61","1","5,6",""
41,"1,29,31,32,33,36,48,50,52,58,61","1","6",""
42,"1,29,31,32,33,36,48,50,52,58,61","1","5,6",""
43,"1,29,31,32,33,36,48,50,52,58,61","1","6",""
44,"1,29,31,32,33,36,48,50,52,58,61","1","6,7",""
45,"1,29,31,32,33,36,48,50,52,58,61","1","6",""
46,"1,29,31,32,33,36,48,50,52,58,61","1","6",""
47,"1,29,31,32,33,36,48,50,52,58,61","1","6","6"
