vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2
1,0.0,0.9928288391770536,1,0.9999701592683419,0.9999701592683419,2.9840731658099624e-05
2,0.002004008016032,1.002372603137334,1,0.9999698741604308,0.9999698741604308,3.012583956922233e-05
3,0.0040080160320641,1.0112410837896737,1,0.9999693377396413,0.9999693377396413,3.066226035881002e-05
4,0.0060120240480961,1.0595948233336068,1,0.999968660398388,0.999968660398388,3.133960161194725e-05
5,0.0080160320641282,0.9784316099877712,1,0.9999540315923309,0.9999540315923309,4.596840766912151e-05
6,0.0100200400801603,0.9773835133536204,1,0.9999491155607674,0.9999491155607674,5.088443923267412e-05
7,0.0120240480961923,1.0864738503097826,1,0.9999620622813918,0.9999620622813918,3.79377186081694e-05
8,0.0140280561122244,1.0046642748744186,1,0.9999550866052394,0.9999550866052394,4.4913394760661715e-05
9,0.0160320641282565,0.9681023980262676,1,0.9999218952297801,0.9999218952297801,7.810477021993562e-05
10,0.0180360721442885,1.011465653638181,1,0.9999507138498158,0.9999507138498158,4.928615018418385e-05
11,0.0200400801603206,1.0233129522275843,1,0.9999520072315239,0.9999520072315239,4.799276847601006e-05
12,0.0220440881763527,1.1232074221582309,1,0.9999475135857231,0.9999475135857231,5.248641427688259e-05
13,0.0240480961923847,1.0952271153922657,1,0.9999550937462919,0.9999550937462919,4.490625370805957e-05
14,0.0260521042084168,1.1106760523158783,1,0.9999508991346758,0.9999508991346758,4.910086532422442e-05
15,0.0280561122244488,1.098031117467468,1,0.999952055942654,0.999952055942654,4.794405734603295e-05
16,0.0300601202404809,1.1085701920035498,1,0.9999491282168488,0.9999491282168488,5.087178315112508e-05
17,0.032064128256513,1.0288416400417029,1,0.999926767460698,0.999926767460698,7.323253930211147e-05
18,0.034068136272545,1.0579355245657118,1,0.999939191808884,0.999939191808884,6.0808191116035145e-05
19,0.0360721442885771,1.0212201882057823,1,0.9999031556386544,0.9999031556386544,9.684436134560154e-05
20,0.0380761523046092,1.0653073201100058,1,0.999933745781174,0.999933745781174,6.625421882591745e-05
21,0.0400801603206412,1.1154623316965324,1,0.9999396995709947,0.9999396995709947,6.030042900525285e-05
22,0.0420841683366733,1.0911240539384928,1,0.9999347505549149,0.9999347505549149,6.524944508517545e-05
23,0.0440881763527054,1.156063225558606,1,0.99992559949773,0.99992559949773,7.440050226999027e-05
24,0.0460921843687374,1.033009165240645,1,0.9998656433191939,0.9998656433191939,0.00013435668080615727
25,0.0480961923847695,1.122166684702588,1,0.9999293771341464,0.9999293771341464,7.062286585353561e-05
26,0.0501002004008016,1.035283651886756,1,0.9998400493965653,0.9998400493965653,0.00015995060343465897
27,0.0521042084168336,1.1091135199074609,1,0.9999194574581894,0.9999194574581894,8.054254181065495e-05
28,0.0541082164328657,1.146835428835962,1,0.9999197798585763,0.9999197798585763,8.022014142375456e-05
29,0.0561122244488977,1.1010178719096042,1,0.9999042560227651,0.9999042560227651,9.57439772348819e-05
30,0.0581162324649298,1.1450699712078365,1,0.9999137363203207,0.9999137363203207,8.626367967941656e-05
31,0.0601202404809619,1.069945890669577,1,0.9998429191664422,0.9998429191664422,0.00015708083355788047
32,0.0621242484969939,1.0369297784990714,1,0.9996895455700221,0.9996895455700221,0.00031045442997787323
33,0.064128256513026,1.1575368476910923,1,0.9999026987623936,0.9999026987623936,9.730123760637573e-05
34,0.0661322645290581,1.224078454607554,1,0.9998576550130964,0.9998576550130964,0.00014234498690362648
35,0.0681362725450901,1.083755626501263,1,0.9998089848727911,0.9998089848727911,0.00019101512720880726
36,0.0701402805611222,1.2048192718352986,1,0.9998779173055076,0.9998779173055076,0.0001220826944924262
37,0.0721442885771543,1.146585057632595,1,0.9998779072595162,0.9998779072595162,0.00012209274048378095
38,0.0741482965931863,1.0775504470574186,1,0.9997103554757453,0.9997103554757453,0.0002896445242547184
39,0.0761523046092184,1.092282674695808,1,0.9997478557262938,0.9997478557262938,0.0002521442737062288
40,0.0781563126252505,1.157151211105793,1,0.9998611786739166,0.9998611786739166,0.00013882132608348963
41,0.0801603206412825,1.1388006538188675,1,0.9998305763569578,0.9998305763569578,0.00016942364304220077
42,0.0821643286573146,1.0943680239438849,1,0.9996632665748401,0.9996632665748401,0.00033673342515985695
43,0.0841683366733466,1.077931330543021,1,0.9994782510951333,0.9994782510951333,0.0005217489048667329
44,0.0861723446893787,1.1270901713911825,1,0.9997504209434759,0.9997504209434759,0.0002495790565242313
45,0.0881763527054108,1.186726730686421,1,0.9998370283439546,0.9998370283439546,0.000162971656045534
46,0.0901803607214428,1.1800175949255831,1,0.9998220400042174,0.9998220400042174,0.00017795999578257393
47,0.0921843687374749,1.1574585874119696,1,0.9997723800871777,0.9997723800871777,0.00022761991282223054
48,0.094188376753507,1.1992317303062936,1,0.9998164353493911,0.9998164353493911,0.00018356465060885335
49,0.096192384769539,1.248387811548518,1,0.9998044408337308,0.9998044408337308,0.0001955591662692885
50,0.0981963927855711,1.2176471831578817,1,0.9998062857321641,0.9998062857321641,0.00019371426783597816
51,0.1002004008016032,1.1938491609339694,1,0.9997740314186189,0.9997740314186189,0.00022596858138117248
52,0.1022044088176352,1.254606539999543,1,0.9997846839728568,0.9997846839728568,0.0002153160271431579
53,0.1042084168336673,1.1564233393408687,1,0.9996041568180052,0.9996041568180052,0.0003958431819949474
54,0.1062124248496994,1.200223302733941,1,0.9997345536051521,0.9997345536051521,0.00026544639484780725
55,0.1082164328657314,1.2055080281881243,1,0.9997262332773597,0.9997262332773597,0.00027376672264026354
