vector_index,x,y,is_seed,n_memberships,cluster_id
1,  0.0000000000000000E+00,  5.0108978107137880E-01,1,1,1
2,  2.0080321285140560E-03, -8.6312153578361278E-02,0,1,1
3,  4.0160642570281121E-03,  3.8706185093585022E-01,0,1,1
4,  6.0240963855421681E-03, -4.0584061640880985E-02,1,1,1
5,  8.0321285140562242E-03, -2.5841769048414898E-01,0,1,1
6,  1.0040160642570281E-02, -4.1046167196218564E-02,0,1,1
7,  1.2048192771084336E-02,  2.3373717907722386E-01,1,1,1
8,  1.4056224899598391E-02, -1.3952284666710951E-01,0,1,1
9,  1.6064257028112448E-02, -8.7939217745072532E-02,0,1,1
10,  1.8072289156626505E-02,  1.5485246477189119E-01,0,1,1
11,  2.0080321285140562E-02,  4.0772665917995693E-02,0,1,1
12,  2.2088353413654616E-02,  1.6110129732465739E-01,0,1,1
13,  2.4096385542168672E-02,  9.5758679236004521E-02,1,1,1
14,  2.6104417670682729E-02,  1.4813389925168005E-01,0,1,1
15,  2.8112449799196783E-02, -3.0235337563514653E-02,0,1,1
16,  3.0120481927710840E-02,  1.0658715226150020E-01,0,1,1
17,  3.2128514056224897E-02, -1.2121757302673694E-01,1,1,1
18,  3.4136546184738950E-02,  3.2595981687015563E-01,1,1,1
19,  3.6144578313253010E-02, -5.4565786736956737E-02,0,1,1
20,  3.8152610441767064E-02,  3.0207471839341205E-01,0,1,1
21,  4.0160642570281124E-02,  3.3599892943989164E-02,1,1,1
22,  4.2168674698795178E-02,  1.2473715154905460E-01,0,1,1
23,  4.4176706827309231E-02, -1.0639496523521683E-02,0,1,1
24,  4.6184738955823292E-02, -1.1082960832195925E-01,0,1,1
25,  4.8192771084337345E-02, -2.5256653535238566E-01,1,1,1
26,  5.0200803212851398E-02, -1.1066322529278912E-01,0,1,1
27,  5.2208835341365459E-02,  3.9635900039546548E-02,0,1,1
28,  5.4216867469879512E-02,  1.5080957070553586E-01,1,1,1
29,  5.6224899598393566E-02,  3.1452566185343983E-01,0,1,1
30,  5.8232931726907626E-02,  2.7314371494445475E-02,0,1,1
31,  6.0240963855421679E-02, -5.5910225142591460E-02,0,1,1
32,  6.2248995983935740E-02, -1.6404496523267104E-01,0,1,1
33,  6.4257028112449793E-02,  2.2452677980572039E-01,0,1,1
34,  6.6265060240963847E-02,  4.0916902354779633E-01,0,1,1
35,  6.8273092369477900E-02,  3.8981223833021356E-01,0,1,1
36,  7.0281124497991967E-02,  2.8254879862543142E-01,0,1,1
37,  7.2289156626506021E-02,  2.7228697670653185E-01,0,1,1
38,  7.4297188755020074E-02,  4.8811913345190838E-01,0,1,1
39,  7.6305220883534128E-02,  2.1902673405043036E-01,1,1,1
40,  7.8313253012048181E-02,  2.8585244122893072E-01,0,1,1
41,  8.0321285140562249E-02,  9.6485797910724674E-02,0,1,1
42,  8.2329317269076302E-02, -1.0775003963279889E-01,0,1,1
43,  8.4337349397590355E-02,  3.1904918695265461E-02,0,1,1
44,  8.6345381526104409E-02,  1.7085895534527776E-01,0,1,1
45,  8.8353413654618462E-02,  1.8886390180949750E-01,0,1,1
46,  9.0361445783132516E-02,  5.6598006253734368E-01,0,1,1
47,  9.2369477911646583E-02,  2.0099438934150690E-01,0,1,1
48,  9.4377510040160636E-02,  4.2452370888544999E-01,1,1,1
49,  9.6385542168674690E-02,  1.0575563602208617E-01,0,1,1
50,  9.8393574297188743E-02,  1.3445197144133064E-01,0,1,1
51,  1.0040160642570280E-01, -6.4998314593284062E-02,1,1,1
52,  1.0240963855421686E-01,  5.6353674533119374E-02,0,1,1
53,  1.0441767068273092E-01,  3.1423161963821244E-01,1,1,1
54,  1.0642570281124497E-01,  2.1436344170131660E-01,0,1,1
55,  1.0843373493975902E-01,  4.0545519385896478E-01,0,1,1
56,  1.1044176706827308E-01,  2.5713432380555623E-01,0,1,1
57,  1.1244979919678713E-01,  1.5440885206602589E-01,0,1,1
58,  1.1445783132530120E-01,  6.5857503540799422E-01,0,1,1
59,  1.1646586345381525E-01,  2.1415101316502105E-01,0,1,1
60,  1.1847389558232931E-01,  4.6954798510571943E-01,0,1,1
61,  1.2048192771084336E-01,  1.6072201411275117E-01,1,1,1
62,  1.2248995983935741E-01,  3.8689981555542813E-01,0,1,1
63,  1.2449799196787148E-01,  4.3459911576608035E-01,0,1,1
64,  1.2650602409638553E-01,  2.9471044230788723E-01,0,1,1
65,  1.2851405622489959E-01, -2.1386847208952131E-01,0,1,1
66,  1.3052208835341364E-01,  2.6469466887804988E-01,0,1,1
67,  1.3253012048192769E-01,  5.1115225051585045E-01,1,1,1
68,  1.3453815261044175E-01,  3.7457247182642961E-01,1,1,1
69,  1.3654618473895580E-01,  3.6226014452376093E-01,0,1,1
70,  1.3855421686746985E-01, -6.7342953056564125E-02,0,1,1
71,  1.4056224899598393E-01,  1.3703348385695610E-01,0,1,1
72,  1.4257028112449799E-01,  3.6741208847928380E-01,0,1,1
73,  1.4457831325301204E-01,  3.7123328186340249E-01,0,1,1
74,  1.4658634538152610E-01,  5.3610604678963270E-01,0,1,1
75,  1.4859437751004015E-01,  2.6821540399086141E-01,1,1,1
76,  1.5060240963855420E-01,  3.8236963661187129E-01,0,1,1
77,  1.5261044176706826E-01,  3.0849573192039526E-01,0,1,1
78,  1.5461847389558231E-01,  1.1184840049085323E-01,1,1,1
79,  1.5662650602409636E-01, -1.3790525417075677E-01,1,1,1
80,  1.5863453815261042E-01,  4.0347101473123614E-01,0,1,1
81,  1.6064257028112450E-01,  3.5607458224481126E-01,0,1,1
82,  1.6265060240963855E-01,  2.0166619639924332E-01,0,1,1
83,  1.6465863453815260E-01,  5.4826577731322268E-03,0,1,1
84,  1.6666666666666666E-01,  4.5928123621508093E-01,0,1,1
85,  1.6867469879518071E-01,  2.8416538275125103E-01,0,1,1
86,  1.7068273092369476E-01,  4.5274040632101864E-01,0,1,1
87,  1.7269076305220882E-01,  7.1819123218676939E-01,0,1,1
88,  1.7469879518072287E-01, -7.8888585702495240E-02,0,1,1
89,  1.7670682730923692E-01,  2.1349349287800107E-01,1,1,1
90,  1.7871485943775098E-01,  3.1555459621311932E-01,0,1,1
91,  1.8072289156626503E-01,  6.5241101796186018E-01,1,1,1
92,  1.8273092369477911E-01,  3.8181243548261246E-02,1,1,1
93,  1.8473895582329317E-01,  7.5665011678270733E-01,0,1,1
94,  1.8674698795180722E-01,  4.0066515621687254E-01,1,1,1
95,  1.8875502008032127E-01,  3.5830990781387090E-01,0,1,1
96,  1.9076305220883533E-01,  3.4191415177388940E-01,0,1,1
97,  1.9277108433734938E-01,  2.9828956223869296E-01,0,1,1
98,  1.9477911646586343E-01,  5.9918158478555783E-01,0,1,1
99,  1.9678714859437749E-01,  1.7987014637226720E-01,0,1,1
100,  1.9879518072289154E-01,  4.6667319777455379E-01,1,1,1
101,  2.0080321285140559E-01,  3.2477009256141609E-01,0,1,1
102,  2.0281124497991965E-01,  2.5319580025701971E-01,0,1,1
103,  2.0481927710843373E-01,  9.2683358935364668E-01,1,1,1
104,  2.0682730923694778E-01,  4.9746476542458756E-01,0,1,1
105,  2.0883534136546184E-01,  5.4032379166315248E-01,0,1,1
106,  2.1084337349397589E-01,  6.4924210312168418E-01,0,1,1
107,  2.1285140562248994E-01,  1.4143282218127046E-01,0,1,1
108,  2.1485943775100400E-01,  7.8017725732641430E-01,1,1,1
