row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
1,"1,2,7,11,17,38","1","1",""
2,"1,2,4,7,15,17,38","1","1,2,6",""
3,"1,2,4,7,15,17,38","1","2,6,7",""
4,"1,2,4,7","1","2,7",""
5,"2,4,7,13,17,38,63","1","4,7,8",""
6,"1,2,7,11,17,38","1","1","1"
7,"4,5,7,13,17,63","1","3,5",""
8,"1,2,4,7,15,38","1","2","2"
9,"2,4,5,7,13,17,63","1","3,5","3"
10,"1,2,4,7,13,15","1","4","4"
11,"1,2,4,7,15","1","2,4,7",""
12,"1,2,4,7,15,17,38","1","2,6",""
13,"2,4,7,13,17,38,63","1","3,8",""
14,"1,2,7,11,17,38","1","1",""
15,"1,2,4,7,15,17,38","1","1,2,6",""
16,"4,5,7,13,17,63","1","3,5",""
17,"1,2,7,11,15,17,38","1","1,9",""
18,"1,2,4,7,15,17,38","1","7",""
19,"5","1","5","5"
20,"2,4,5,7,13,17,63","1","3,5",""
21,"2,4,7,13,17,63","1","3",""
22,"4,5,7,13,17,63","1","3,5",""
23,"4,5,7,13,17,63","1","3,5",""
24,"2,4,7,13,17,38,63","1","3,4,8",""
25,"4,5,7,13,17","1","5,10",""
26,"1,2,4,7,15,17,38","1","2,6,7,15",""
27,"1,2,4,7,11,15,17,38","1","1,2,6,15","6"
28,"1,2,4,7,11,15,17,38","1","1,2,6,9",""
29,"1,2,4,7,13,15,17,38,63","1","4,7","7"
30,"4,5,7,13,17,63","1","3,5,10",""
31,"1,2,7,11,17,38","1","1,11",""
32,"1,2,4,7,11,15,17,38","1","1,2,6",""
33,"1,2,4,7,15,17,38","1","2,4,6,7",""
34,"1,2,4,7,13,15,17,38,63","1","4,7,8",""
35,"1,2,4,7,11,15,17,38","1","2,6,15",""
36,"2,4,7,13,17,38,63","1","3,8,10,13",""
37,"1,2,7,11,17,38","1","1,9,11",""
38,"1,2,7,11,15,17,38","1","1,9",""
39,"1,2,7,11,15,17,38","1","1,9,11",""
40,"1,2,4,7,11,15,17,38","1","1,2,6",""
41,"1,2,11,17,38","1","11",""
42,"1,2,7,11,15,17,38","1","1,9",""
43,"2,4,7,13,17,38,63","1","3,8,10",""
44,"1,2,7,11,17,38","1","11",""
45,"2,4,7,13,15,17,38,63","1","4,8","8"
46,"1,2,4,7,15,17,38","1","6,7",""
47,"1,2,4,7,11,15,17,38","1","1,6,9","9"
48,"1,2,4,7,15,17,38","1","6,15",""
49,"4,5,7,13,17","1","3,5,10",""
50,"2,4,7,13,17,38,63","1","3,8,13",""
51,"2,4,7,13,17,38","1","7,8",""
52,"5,13,17","1","5,10",""
53,"1,2,4,7,13,15,17,38,63","1","4,7,8",""
54,"4,5,7,13,17,63","1","3,5,10",""
55,"4,7,13,17,38,63","1","10,13",""
56,"1,2,4,7,13,15,17,38,63","1","4,7,8",""
57,"1,2,11,17,38","1","11",""
58,"1,2,4,7,15,17,38","1","2,4,6,7,15",""
59,"1,2,4,7,12,14,15,17,38","1","12,14,15",""
60,"1,2,4,7,11,12,14,15,17,38","1","9,12,14,15",""
61,"5,13,17,62,63","1","5,10,62",""
62,"1,2,4,7,15,17,38","1","2,6,7,15",""
63,"1,2,4,7,13,15,16,17,38,63","1","4,7,8,16",""
64,"1,2,7,11,17,38","1","11,38",""
65,"1,2,4,7,11,12,15,17,38","1","9,11,12",""
66,"1,2,4,7,11,12,15,17,38","1","9,12,15",""
67,"5,13,17,63","1","5,10",""
68,"5,7,13,17,38,63","1","5,10",""
69,"2,4,7,13,15,16,17,38,63,71","1","13,16",""
70,"1,2,4,7,11,12,14,15,17,38","1","12,14,15",""
71,"4,5,7,13,17,63","1","3,5,10","10"
72,"1,2,11,17,38","1","11","11"
73,"1,2,4,7,11,12,14,15,17,38","1","9,12,14,15","12"
74,"2,4,7,13,17,38,63","1","10,13",""
75,"2,4,7,13,17,38,63","1","13","13"
76,"1,2,4,7,13,15,16,17,38,63","1","4,8,15,16",""
77,"1,2,4,7,11,12,14,15,17,38","1","12,14,15",""
78,"2,4,7,13,15,16,17,38,63,67,71","1","13,16,17",""
79,"1,2,7,11,15,17,38","1","11,38",""
80,"1,2,4,7,13,14,15,17,38,71","1","14","14"
81,"2,4,7,13,15,16,17,38,63,71","1","8,13,16",""
82,"1,2,7,11,15,17,38","1","9,11,38",""
