vector_index,x,y,is_seed,n_memberships,cluster_id
1,  6.3491143546408238E-02, -9.1271231235403238E-01,0,0,0
2, -6.9800902128450901E-02, -8.7732313551663244E-01,0,1,31
3, -5.1560616150053751E-02, -8.5136953097694335E-01,1,1,31
4,  6.0662590889433689E-02, -7.4035423039609372E-01,0,1,15
5,  6.9106187532461366E-02, -7.7155227823230810E-01,0,0,0
6,  4.7797834711740893E-02, -7.8111282221689793E-01,0,0,0
7, -8.3973929260543589E-02, -7.4959150025885635E-01,0,0,0
8, -3.5738149257826306E-02, -7.0753554253394157E-01,0,1,15
9,  1.2551899295881073E-02, -6.9492724685888541E-01,0,1,13
10, -6.7942476952807335E-02, -6.5440213702175720E-01,0,0,0
11,  1.0967702081034345E-01, -5.8988108594634681E-01,0,1,19
12, -1.9215575551604366E-01, -7.3074124785983441E-01,0,0,0
13, -6.2299161229532232E-02, -7.6426776213176373E-01,0,0,0
14, -4.0765320229586538E-02, -6.6704614192324951E-01,0,1,15
15, -2.2751549318174141E-01, -8.0121780465600834E-01,0,0,0
16, -1.1169833041889528E-01, -7.5752213702054183E-01,0,0,0
17,  5.0023161003365478E-02, -6.1682371783696388E-01,0,1,13
18,  2.4226909242371043E-03, -7.0025285063057774E-01,1,1,13
19,  1.2585088176343223E-01, -7.8052636441057865E-01,0,0,0
20,  1.2361811567078552E-01, -7.9660360006792363E-01,0,0,0
21,  3.4643710288315734E-02, -6.6707040758397929E-01,0,0,0
22,  2.5059059920056932E-02, -5.7316440607481733E-01,1,1,6
23,  5.2744886863120392E-03, -5.6778085392653732E-01,0,0,0
24, -2.1240656143035921E-01, -6.4274246299437943E-01,1,1,33
25, -1.1156476106608602E-01, -4.8444853679489053E-01,1,1,15
26,  8.0540402479147271E-03, -6.4709530669459192E-01,0,0,0
27,  4.9282056699813719E-02, -6.4334347438792194E-01,0,1,13
28,  2.3173584971051257E-02, -8.3120132439202332E-01,0,0,0
29, -7.1397197417252617E-02, -6.5514387464257473E-01,0,0,0
30,  7.4992502597559657E-02, -5.4474202301377206E-01,0,0,0
31,  1.1859552230037093E-01, -4.8133470595444949E-01,1,1,19
32,  7.5039168023307193E-02, -6.6641877069338284E-01,0,1,15
33,  7.9167946367237660E-02, -5.5656820075333036E-01,0,0,0
34, -4.4738063836416868E-02, -5.0334645160768543E-01,0,1,6
35,  8.6074729816063941E-02, -5.7974850903465069E-01,0,0,0
36,  1.1660691146212581E-02, -7.5685598498927520E-01,0,0,0
37,  4.0924442281760384E-02, -5.4795873551793084E-01,0,1,6
38,  2.9234547425976726E-02, -5.0037587265577366E-01,0,1,6
39, -9.7189684352328824E-03, -6.3063254127889612E-01,0,0,0
40, -6.8800198009784153E-02, -5.6871945924414458E-01,0,1,15
41, -6.5709330843237070E-03, -6.3437516724126897E-01,0,0,0
42,  7.8940929398625820E-02, -7.4109567485417016E-01,0,0,0
43, -3.5318064425032769E-02, -4.4687190512150365E-01,0,1,6
44,  7.1467781008651685E-02, -5.2288052786543859E-01,0,0,0
45,  5.8965653649413752E-02, -3.8831503252166588E-01,0,1,6
46, -2.3914991761586426E-02, -4.4109164400234463E-01,0,1,6
