vector_index,x,y_original,cluster_id,is_noise,is_core
1,-1.0,0.0971791320790648,1,0,1
2,-0.995991983967936,0.1192167947364436,1,0,1
3,-0.9919839679358716,0.1292503622433642,1,0,1
4,-0.9879759519038076,0.1763830408156019,1,0,1
5,-0.9839679358717436,0.150876072834434,1,0,1
6,-0.9799599198396792,0.1141600812478006,1,0,1
7,-0.9759519038076152,0.151724192585393,1,0,1
8,-0.9719438877755512,0.1122002659184878,1,0,1
9,-0.9679358717434868,0.1659522438462845,1,0,1
10,-0.9639278557114228,0.1360372790036942,1,0,1
11,-0.9599198396793588,0.1447577443619506,1,0,1
12,-0.9559118236472944,0.1743265192349863,1,0,1
13,-0.9519038076152304,0.1232569309415786,1,0,1
14,-0.9478957915831664,0.1222570289631307,1,0,1
15,-0.9438877755511024,0.1397362478701143,1,0,1
16,-0.939879759519038,0.1733943822052626,1,0,1
17,-0.935871743486974,0.1234682618212217,1,0,1
18,-0.93186372745491,0.0984503358045045,1,0,1
19,-0.9278557114228456,0.1473185008918674,1,0,1
20,-0.9238476953907816,0.1686347704166479,1,0,1
21,-0.9198396793587176,0.1828735926898464,1,0,1
22,-0.9158316633266532,0.1508837421521944,1,0,1
23,-0.9118236472945892,0.1532073395325051,1,0,1
24,-0.9078156312625252,0.1858131620440941,1,0,1
25,-0.9038076152304608,0.1266500459401617,1,0,1
26,-0.8997995991983968,0.1575947380560736,1,0,1
27,-0.8957915831663327,0.1705045308714442,1,0,1
28,-0.8917835671342685,0.1770220384191606,1,0,1
29,-0.8877755511022044,0.1591939386655128,1,0,1
30,-0.8837675350701403,0.1714421858165411,1,0,1
31,-0.8797595190380761,0.1223610836857588,1,0,1
32,-0.875751503006012,0.1603479881037506,1,0,1
33,-0.8717434869739479,0.1839796056397654,1,0,1
34,-0.8677354709418837,0.1566712649171263,1,0,1
35,-0.8637274549098196,0.178915873878504,1,0,1
36,-0.8597194388777555,0.1881041041218688,1,0,1
37,-0.8557114228456915,0.1737576474799038,1,0,1
38,-0.8517034068136273,0.185471489697682,1,0,1
39,-0.8476953907815632,0.1642728445452317,1,0,1
40,-0.8436873747494991,0.1808723447774236,1,0,1
41,-0.8396793587174349,0.1986978561433427,1,0,1
42,-0.8356713426853708,0.1911339378873595,1,0,1
43,-0.8316633266533067,0.1777768791758166,1,0,1
44,-0.8276553106212425,0.1955170357573654,1,0,1
45,-0.8236472945891784,0.2068623817992358,1,0,1
46,-0.8196392785571143,0.1531212127343271,1,0,1
47,-0.8156312625250501,0.2188638455178245,1,0,1
48,-0.811623246492986,0.1905321693419261,1,0,1
49,-0.8076152304609219,0.2073546378597267,1,0,1
50,-0.8036072144288577,0.2243901299427279,1,0,1
51,-0.7995991983967936,0.1746249498296606,1,0,1
52,-0.7955911823647295,0.1894958197213632,1,0,1
53,-0.7915831663326653,0.1995529700351889,1,0,1
54,-0.7875751503006012,0.1913013712371038,1,0,1
55,-0.7835671342685371,0.2433409705920521,1,0,1
56,-0.779559118236473,0.1931860013626727,1,0,1
57,-0.7755511022044088,0.2009032264623463,1,0,1
58,-0.7715430861723447,0.2178082849152267,1,0,1
59,-0.7675350701402806,0.191397589055565,1,0,1
