vector_index,x,y_original,cluster_id,is_noise,is_core
1,-1.0,-6.885877400556094,1,0,1
2,-0.995991983967936,-6.738451436501359,0,1,0
3,-0.9919839679358716,-6.930886665989912,1,0,1
4,-0.9879759519038076,-6.920055663884511,1,0,1
5,-0.9839679358717436,-6.948066911555643,1,0,1
6,-0.9799599198396792,-6.82999101787942,1,0,0
7,-0.9759519038076152,-6.009404203586867,2,0,1
8,-0.9719438877755512,-6.285041875138686,3,0,0
9,-0.9679358717434868,-6.739386347784539,0,1,0
10,-0.9639278557114228,-6.669294184515014,0,1,0
11,-0.9599198396793588,-6.244496389559455,3,0,1
12,-0.9559118236472944,-6.167917996024911,3,0,1
13,-0.9519038076152304,-6.104528341641895,3,0,0
14,-0.9478957915831664,-6.202661674975496,3,0,0
15,-0.9438877755511024,-6.114556484926265,3,0,0
16,-0.939879759519038,-5.96211300860329,2,0,1
17,-0.935871743486974,-5.949160211281535,2,0,1
18,-0.93186372745491,-6.349273859537324,0,1,0
19,-0.9278557114228456,-5.890872211640062,2,0,1
20,-0.9238476953907816,-5.955114055750892,2,0,1
21,-0.9198396793587176,-5.6901314060745465,0,1,0
22,-0.9158316633266532,-5.068881702623615,5,0,0
23,-0.9118236472945892,-5.533614330415123,0,1,0
24,-0.9078156312625252,-5.611409562934802,0,1,0
25,-0.9038076152304608,-5.306350544066877,4,0,1
26,-0.8997995991983968,-5.336593197101167,4,0,1
27,-0.8957915831663327,-5.291942972599014,4,0,1
28,-0.8917835671342685,-5.197832469005326,0,1,0
29,-0.8877755511022044,-4.851542667201344,5,0,0
30,-0.8837675350701403,-5.4330843900579575,0,1,0
31,-0.8797595190380761,-5.056640595509747,5,0,0
32,-0.875751503006012,-5.281506984548364,4,0,1
33,-0.8717434869739479,-4.930393871511392,5,0,1
34,-0.8677354709418837,-5.170899694599624,0,1,0
35,-0.8637274549098196,-5.01670055058778,5,0,1
36,-0.8597194388777555,-4.938707225067508,5,0,1
37,-0.8557114228456915,-4.631383666239967,6,0,1
38,-0.8517034068136273,-4.5901080574922375,6,0,1
39,-0.8476953907815632,-4.970586980771654,5,0,1
40,-0.8436873747494991,-4.658492320260921,6,0,1
41,-0.8396793587174349,-4.759820282913106,0,1,0
42,-0.8356713426853708,-4.818418450871602,0,1,0
43,-0.8316633266533067,-4.559320477612568,6,0,1
44,-0.8276553106212425,-4.527198120774923,6,0,1
45,-0.8236472945891784,-3.93012611288264,0,1,0
46,-0.8196392785571143,-4.279227098406524,0,1,0
47,-0.8156312625250501,-4.592072477962375,6,0,1
48,-0.811623246492986,-4.38061240873154,6,0,1
49,-0.8076152304609219,-4.014866749397266,0,1,0
50,-0.8036072144288577,-3.753316279741938,7,0,1
51,-0.7995991983967936,-4.440437002590289,6,0,1
52,-0.7955911823647295,-4.451833257738291,6,0,1
53,-0.7915831663326653,-3.654634375691931,7,0,1
54,-0.7875751503006012,-3.904253049582948,0,1,0
55,-0.7835671342685371,-4.109550804705292,0,1,0
56,-0.779559118236473,-3.783049168107481,7,0,1
57,-0.7755511022044088,-4.371572068613366,6,0,0
58,-0.7715430861723447,-3.798558218191667,7,0,1
59,-0.7675350701402806,-3.6888416016136896,7,0,1
60,-0.7635270541082164,-3.525084497663059,7,0,1
61,-0.7595190380761523,-3.868609032881576,7,0,0
62,-0.7555110220440882,-3.604940809205976,7,0,1
63,-0.751503006012024,-3.763767102720295,7,0,1
64,-0.7474949899799599,-3.484563354100406,7,0,1
65,-0.7434869739478958,-3.672019743886941,7,0,1
66,-0.7394789579158316,-3.532231922624636,7,0,1
67,-0.7354709418837675,-3.607785465075094,7,0,1
68,-0.7314629258517034,-3.2367535797699856,8,0,1
69,-0.7274549098196392,-3.153995312261279,8,0,0
70,-0.7234468937875751,-3.33165907722923,8,0,0
71,-0.719438877755511,-3.236479966825128,8,0,1
72,-0.7154308617234469,-3.493580081004493,7,0,1
73,-0.7114228456913828,-3.2238714443680703,8,0,1
74,-0.7074148296593187,-3.134389894039279,0,1,0
75,-0.7034068136272545,-2.560940202211456,9,0,1
76,-0.6993987975951904,-3.268577524028119,8,0,1
77,-0.6953907815631263,-2.714767872994963,10,0,1
78,-0.6913827655310621,-2.769983126087794,10,0,1
79,-0.687374749498998,-2.8753099728287874,10,0,0
80,-0.6833667334669339,-2.542124797491013,9,0,1
81,-0.6793587174348698,-2.7821671628162714,10,0,1
82,-0.6753507014028056,-2.7418219583630545,10,0,1
83,-0.6713426853707415,-2.7936681001575505,10,0,1
84,-0.6673346693386774,-2.502043451773134,9,0,1
85,-0.6633266533066133,-2.491498181589933,9,0,1
86,-0.6593186372745492,-2.800282282086044,10,0,1
87,-0.6553106212424851,-2.903669510627702,0,1,0
88,-0.6513026052104209,-2.645406351941696,10,0,0
89,-0.6472945891783568,-2.730123450477191,10,0,1
90,-0.6432865731462927,-2.548439980783323,9,0,1
91,-0.6392785571142285,-2.2541790370605224,9,0,1
92,-0.6352705410821644,-2.559369317773325,9,0,1
93,-0.6312625250501003,-2.443025165145432,9,0,1
94,-0.6272545090180361,-2.3897150781641314,9,0,1
95,-0.623246492985972,-2.198798673790006,9,0,1
96,-0.6192384769539079,-2.785332485742807,10,0,1
97,-0.6152304609218437,-2.42506744497035,9,0,1
98,-0.6112224448897796,-2.229544867736398,9,0,1
99,-0.6072144288577155,-2.0001599429325307,9,0,0
100,-0.6032064128256514,-2.307228714342376,9,0,1
101,-0.5991983967935872,-2.553128074017376,9,0,0
102,-0.5951903807615231,-2.0231398236752867,9,0,1
103,-0.591182364729459,-2.2437128975318124,9,0,1
104,-0.5871743486973948,-2.324424240068604,9,0,1
105,-0.5831663326653307,-2.1815011110097067,9,0,1
106,-0.5791583166332666,-2.06396732049446,9,0,1
107,-0.5751503006012024,-2.118728943593872,9,0,1
108,-0.5711422845691383,-2.409896984402706,9,0,1
109,-0.5671342685370742,-1.7606587512228642,11,0,0
110,-0.56312625250501,-1.6566681100296938,11,0,1
111,-0.5591182364729459,-1.7531912125174465,11,0,1
