vector_index,x,y_original,cluster_id
1,-1.0,-1.004673784841589,1
2,-0.987878787878788,-1.1230828250763407,1
3,-0.9757575757575756,-0.861227626116865,1
4,-0.9636363636363636,-1.1479010176365168,1
5,-0.9515151515151516,-1.0617605483709118,1
6,-0.9393939393939394,-0.8366014724294252,1
7,-0.9272727272727272,-0.8123797586512053,1
8,-0.9151515151515152,-0.8813094189332332,1
9,-0.9030303030303032,-0.7942348388363466,1
10,-0.8909090909090909,-0.984332585480422,1
11,-0.8787878787878788,-0.7010177204181096,1
12,-0.8666666666666667,-0.7133552943690457,1
13,-0.8545454545454545,-0.7127423373576126,1
14,-0.8424242424242424,-0.6831811662774631,1
15,-0.8303030303030303,-0.6211457265106181,1
16,-0.8181818181818181,-0.6386757582434651,1
17,-0.806060606060606,-0.7620456523397097,1
18,-0.793939393939394,-0.412172209116986,1
19,-0.7818181818181819,-0.4675722980820876,1
20,-0.7696969696969697,-0.6421895123503256,1
21,-0.7575757575757576,-0.5427624935896423,1
22,-0.7454545454545455,-0.5097918261215743,1
23,-0.7333333333333334,-0.3803587013459497,1
24,-0.7212121212121212,-0.6151657572498238,1
25,-0.7090909090909091,-0.4581024793362013,1
26,-0.696969696969697,-0.5347903094063944,1
27,-0.6848484848484848,-0.3925046109632367,1
28,-0.6727272727272727,-0.3832546169013378,1
29,-0.6606060606060606,-0.3148365958215043,1
30,-0.6484848484848484,-0.3453596488904316,1
31,-0.6363636363636364,-0.3328091440385146,1
32,-0.6242424242424243,-0.1989123131437967,1
33,-0.6121212121212121,-0.1878686049670176,1
34,-0.6,-0.1558881325777406,1
35,-0.5878787878787879,-0.1899095829968431,1
36,-0.5757575757575757,-0.1972542380931665,1
37,-0.5636363636363637,-0.136780925834389,1
38,-0.5515151515151515,-0.0629373374248268,1
39,-0.5393939393939393,-0.2529302548656265,1
40,-0.5272727272727273,-0.023016500115786,1
41,-0.5151515151515151,-0.0055719753162464,1
42,-0.503030303030303,-0.0010885335737479,1
43,-0.4909090909090909,0.006236744432084,1
