vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2
1,-1.0,-0.9259057961974688,2,0.9999504365729526,4.9563427047407486e-05,0.9999504365729526
2,-0.995991983967936,-0.8392306366982613,2,0.9999134964370999,8.650356289988155e-05,0.9999134964370999
3,-0.9919839679358716,-1.095853341777275,2,0.9999888705113263,1.1129488673775495e-05,0.9999888705113263
4,-0.9879759519038076,-0.9309143648723696,2,0.9999545430930221,4.545690697791858e-05,0.9999545430930221
5,-0.9839679358717436,-1.019987277273233,2,0.9999786685947744,2.1331405225645604e-05,0.9999786685947744
6,-0.9799599198396792,-0.9988898703805345,2,0.9999749864932743,2.501350672565111e-05,0.9999749864932743
7,-0.9759519038076152,-0.99929532155434,2,0.99997573845231,2.4261547690031162e-05,0.99997573845231
8,-0.9719438877755512,-1.0130070371254871,2,0.9999791570098101,2.0842990189885098e-05,0.9999791570098101
9,-0.9679358717434868,-0.9319900132513876,2,0.9999591888454143,4.0811154585670016e-05,0.9999591888454143
10,-0.9639278557114228,-0.9943317207357286,2,0.9999766923373594,2.3307662640612e-05,0.9999766923373594
11,-0.9599198396793588,-0.8982031332963303,2,0.9999488364155442,5.116358445578691e-05,0.9999488364155442
12,-0.9559118236472944,-0.91584269605052,2,0.9999564644951684,4.3535504831595366e-05,0.9999564644951684
13,-0.9519038076152304,-0.9229234589797736,2,0.9999598711077003,4.012889229969795e-05,0.9999598711077003
14,-0.9478957915831664,-0.9683966761296604,2,0.9999737366905102,2.6263309489828323e-05,0.9999737366905102
15,-0.9438877755511024,-0.9339172575476712,2,0.9999652582305424,3.4741769457570486e-05,0.9999652582305424
16,-0.939879759519038,-0.8193282209720157,2,0.9999155889627682,8.441103723182356e-05,0.9999155889627682
17,-0.935871743486974,-0.8316701119639975,2,0.9999240867700028,7.5913229997261e-05,0.9999240867700028
18,-0.93186372745491,-0.941931874493704,2,0.9999702664483683,2.973355163173057e-05,0.9999702664483683
19,-0.9278557114228456,-0.8477648384113534,2,0.9999353621447464,6.463785525359343e-05,0.9999353621447464
20,-0.9238476953907816,-0.7875844209118201,2,0.999900396849116,9.960315088396965e-05,0.999900396849116
21,-0.9198396793587176,-0.9732317812071448,2,0.9999799799383786,2.00200616213494e-05,0.9999799799383786
22,-0.9158316633266532,-0.7881945112629118,2,0.9999038938231009,9.610617689910332e-05,0.9999038938231009
23,-0.9118236472945892,-0.8766571953048461,2,0.9999536863481122,4.63136518877949e-05,0.9999536863481122
24,-0.9078156312625252,-0.7699833690375973,2,0.9998937851051309,0.00010621489486909661,0.9998937851051309
25,-0.9038076152304608,-0.8686759629843233,2,0.9999529222468926,4.707775310737595e-05,0.9999529222468926
26,-0.8997995991983968,-0.9439897664499552,2,0.9999775462740016,2.2453725998348675e-05,0.9999775462740016
27,-0.8957915831663327,-0.9217865613633184,2,0.9999729811850911,2.7018814908862034e-05,0.9999729811850911
28,-0.8917835671342685,-0.7797203385356265,2,0.9999081618429697,9.183815703025608e-05,0.9999081618429697
29,-0.8877755511022044,-0.7547733020666902,2,0.9998908824619779,0.00010911753802209976,0.9998908824619779
30,-0.8837675350701403,-0.8398804001486333,2,0.9999470430450936,5.2956954906371314e-05,0.9999470430450936
31,-0.8797595190380761,-0.7084316413739624,2,0.9998518704548527,0.00014812954514732514,0.9998518704548527
32,-0.875751503006012,-0.8844246109935407,2,0.9999671552590023,3.2844740997674786e-05,0.9999671552590023
33,-0.8717434869739479,-0.7487733578396811,2,0.9998942275322806,0.00010577246771935798,0.9998942275322806
34,-0.8677354709418837,-0.8323522378647641,2,0.9999494979980011,5.050200199886148e-05,0.9999494979980011
35,-0.8637274549098196,-0.7796017984438119,2,0.9999215440539886,7.845594601141771e-05,0.9999215440539886
36,-0.8597194388777555,-0.7156469840501979,2,0.9998710374033123,0.0001289625966876758,0.9998710374033123
37,-0.8557114228456915,-0.7802559149140991,2,0.9999259422436199,7.40577563801389e-05,0.9999259422436199
38,-0.8517034068136273,-0.7341712571656407,2,0.9998932592068486,0.00010674079315144803,0.9998932592068486
39,-0.8476953907815632,-0.6148873568259712,2,0.9997476342661765,0.0002523657338234858,0.9997476342661765
40,-0.8436873747494991,-0.73352609906085,2,0.9998976007969259,0.00010239920307404469,0.9998976007969259
41,-0.8396793587174349,-0.6125033484696585,2,0.999749509481606,0.00025049051839400125,0.999749509481606
42,-0.8356713426853708,-0.761719233743351,2,0.9999239772016126,7.60227983873429e-05,0.9999239772016126
43,-0.8316633266533067,-0.6209423190733907,2,0.9997698764603765,0.00023012353962345675,0.9997698764603765
44,-0.8276553106212425,-0.5399851315898531,2,0.9996149620373741,0.0003850379626259056,0.9996149620373741
45,-0.8236472945891784,-0.84502614918854,2,0.9999696037314171,3.039626858277665e-05,0.9999696037314171
46,-0.8196392785571143,-0.7030301775518667,2,0.9998857387867484,0.00011426121325161452,0.9998857387867484
47,-0.8156312625250501,-0.585096754875657,2,0.9997207975264216,0.0002792024735783399,0.9997207975264216
48,-0.811623246492986,-0.6394901238694114,2,0.9998162555384817,0.00018374446151828982,0.9998162555384817
49,-0.8076152304609219,-0.585538791052139,2,0.9997296772480873,0.00027032275191277784,0.9997296772480873
50,-0.8036072144288577,-0.6555332437949811,2,0.9998454350633446,0.0001545649366554768,0.9998454350633446
51,-0.7995991983967936,-0.5922712137957552,2,0.999750972718499,0.00024902728150098433,0.999750972718499
52,-0.7955911823647295,-0.6036365435608253,2,0.9997757370654367,0.00022426293456328324,0.9997757370654367
53,-0.7915831663326653,-0.4897437677325461,2,0.9995128375873051,0.0004871624126948788,0.9995128375873051
54,-0.7875751503006012,-0.5547966331371054,2,0.9996882940718194,0.00031170592818063187,0.9996882940718194
55,-0.7835671342685371,-0.540126055571058,2,0.9996591210114133,0.00034087898858660296,0.9996591210114133
56,-0.779559118236473,-0.5920683937627433,2,0.9997736623143902,0.00022633768560977548,0.9997736623143902
57,-0.7755511022044088,-0.5901107023346172,2,0.9997749862338293,0.00022501376617067346,0.9997749862338293
58,-0.7715430861723447,-0.577690827370259,2,0.9997567587908619,0.00024324120913806166,0.9997567587908619
