vector_index,x,y_original,cluster_id
1,-1.0,-0.033900774561816,1
2,-0.995991983967936,-0.0110926829505698,1
3,-0.9919839679358716,-0.0933065306853718,1
4,-0.9879759519038076,0.0490702586897008,1
5,-0.9839679358717436,0.1591884870257476,1
6,-0.9799599198396792,0.0236445053724691,1
7,-0.9759519038076152,0.2344029622180612,1
8,-0.9719438877755512,0.2143921552289616,1
9,-0.9679358717434868,0.1413661112553624,1
10,-0.9639278557114228,0.2133901159749549,1
11,-0.9599198396793588,0.3770434388885351,1
12,-0.9559118236472944,0.3321687092963617,1
13,-0.9519038076152304,0.2983213346343632,1
14,-0.9478957915831664,0.3025489984476177,1
15,-0.9438877755511024,0.3514334896736155,1
16,-0.939879759519038,0.3278858027595291,1
17,-0.935871743486974,0.2237351567380752,1
18,-0.93186372745491,0.5785289179259775,1
19,-0.9278557114228456,0.4503569803276294,1
20,-0.9238476953907816,0.4922813406205163,1
21,-0.9198396793587176,0.4780035345551173,1
22,-0.9158316633266532,0.4457273393054929,1
23,-0.9118236472945892,0.5112432990510998,1
24,-0.9078156312625252,0.4194126106230337,1
25,-0.9038076152304608,0.750430931564802,1
26,-0.8997995991983968,0.4900425042856108,1
27,-0.8957915831663327,0.5264122210030322,1
28,-0.8917835671342685,0.5935286656085811,1
29,-0.8877755511022044,0.7511766133773464,1
30,-0.8837675350701403,0.6682614132779953,1
31,-0.8797595190380761,0.5867569221054045,1
32,-0.875751503006012,0.8041071398637655,1
33,-0.8717434869739479,0.7799061131226296,1
34,-0.8677354709418837,0.7817093553110547,1
35,-0.8637274549098196,0.8126333846984377,1
36,-0.8597194388777555,0.9631846592233771,1
37,-0.8557114228456915,0.9622150236127718,1
38,-0.8517034068136273,0.7477425907395796,1
39,-0.8476953907815632,0.9473539800456244,1
40,-0.8436873747494991,0.8623416122474702,1
41,-0.8396793587174349,0.885333379280419,1
42,-0.8356713426853708,0.7232054857945984,1
43,-0.8316633266533067,0.8575932517655976,1
44,-0.8276553106212425,0.8182826949775805,1
45,-0.8236472945891784,0.9610776017098648,1
46,-0.8196392785571143,0.9914761877645816,1
47,-0.8156312625250501,0.7502132794188718,1
48,-0.811623246492986,0.9242108426214304,1
49,-0.8076152304609219,1.0249367852020377,1
50,-0.8036072144288577,0.9288747264897528,1
51,-0.7995991983967936,1.0101567921440853,1
52,-0.7955911823647295,0.9873439858246856,1
53,-0.7915831663326653,0.993394300813749,1
54,-0.7875751503006012,0.9505543847639498,1
55,-0.7835671342685371,0.8805146557803184,1
56,-0.779559118236473,0.8930801422070123,1
57,-0.7755511022044088,1.043888939515338,1
58,-0.7715430861723447,0.99240958254341,1
59,-0.7675350701402806,0.9828557715600852,1
60,-0.7635270541082164,0.9624790664266332,1
61,-0.7595190380761523,0.973796814602628,1
62,-0.7555110220440882,1.0831534967630174,1
63,-0.751503006012024,0.9731358823748884,1
64,-0.7474949899799599,0.8925909604733118,1
65,-0.7434869739478958,1.0586549313568778,1
66,-0.7394789579158316,0.9814256835174504,1
67,-0.7354709418837675,0.9983477429089336,1
68,-0.7314629258517034,1.1218310804093352,1
69,-0.7274549098196392,0.9883388546749512,1
70,-0.7234468937875751,1.009249472984229,1
71,-0.719438877755511,0.8873066297052588,1
72,-0.7154308617234469,0.958930182763698,1
73,-0.7114228456913828,1.0195297974066544,1
74,-0.7074148296593187,0.8399861723476442,1
75,-0.7034068136272545,0.9735204461244072,1
76,-0.6993987975951904,0.9579457182334816,1
77,-0.6953907815631263,0.94501264955607,1
78,-0.6913827655310621,1.0159123954413545,1
79,-0.687374749498998,0.9503331664520616,1
80,-0.6833667334669339,1.031876546832008,1
81,-0.6793587174348698,0.8236169595268209,1
82,-0.6753507014028056,0.9028787036213232,1
83,-0.6713426853707415,0.887097029016424,1
84,-0.6673346693386774,0.782576002313685,1
85,-0.6633266533066133,0.9318461170246748,1
86,-0.6593186372745492,1.0280001163058443,1
87,-0.6553106212424851,0.8268155253773112,1
88,-0.6513026052104209,0.8542022656190611,1
89,-0.6472945891783568,0.805670547824378,1
90,-0.6432865731462927,0.7264241548799147,1
91,-0.6392785571142285,0.6219550972872238,1
92,-0.6352705410821644,0.6947722441337375,1
93,-0.6312625250501003,0.6230192564109063,1
94,-0.6272545090180361,0.8533801887888559,1
95,-0.623246492985972,0.6900646202859788,1
96,-0.6192384769539079,0.6533777747422925,1
97,-0.6152304609218437,0.7335296599526528,1
98,-0.6112224448897796,0.5535832357957374,1
99,-0.6072144288577155,0.562492204088245,1
100,-0.6032064128256514,0.6094094994359601,1
