experiment_id,mean_dist_quant,k_seeding,alpha_mad,alpha_accept,min_intersection,radius,n_seeds,n_ensembles,n_clustered_memberships,n_unique_clustered,n_overlap_memberships,internal_coherence,coverage,unique_coverage,clustering_quality,clustering_seconds,quality_seconds,ierr
1,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,1,  4.2035138125475741E-01,110,5,494,494,0,  8.4198047555677347E-01,  9.8799999999999999E-01,  9.8799999999999999E-01,  9.0916457411600837E-01,  1.4065323599999999E-01,  6.0215400000000004E-04,0
2,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,2,  4.2035138125475741E-01,110,7,496,494,2,  7.0794645506471843E-01,  9.9199999999999999E-01,  9.8799999999999999E-01,  8.2624118110527678E-01,  1.3468574000000000E-01,  5.7175599999999998E-04,0
3,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,3,  4.2035138125475741E-01,110,8,498,494,4,  6.5798440543197578E-01,  9.9600000000000000E-01,  9.8799999999999999E-01,  7.9245301909492627E-01,  1.3798541600000000E-01,  5.9998899999999999E-04,0
4,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,4,  4.2035138125475741E-01,110,8,498,494,4,  6.5798440543197578E-01,  9.9600000000000000E-01,  9.8799999999999999E-01,  7.9245301909492627E-01,  1.3734014800000000E-01,  7.8530400000000002E-04,0
5,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  2.5000000000000000E-01,5,  4.2035138125475741E-01,110,8,498,494,4,  6.5798440543197578E-01,  9.9600000000000000E-01,  9.8799999999999999E-01,  7.9245301909492627E-01,  1.3876678200000001E-01,  5.7194500000000003E-04,0
6,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,1,  4.2035138125475741E-01,110,5,494,494,0,  8.4198047555677347E-01,  9.8799999999999999E-01,  9.8799999999999999E-01,  9.0916457411600837E-01,  1.3582468400000000E-01,  5.6300100000000004E-04,0
7,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,2,  4.2035138125475741E-01,110,7,496,494,2,  7.0794645506471843E-01,  9.9199999999999999E-01,  9.8799999999999999E-01,  8.2624118110527678E-01,  1.3525483599999999E-01,  6.1180399999999997E-04,0
8,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,3,  4.2035138125475741E-01,110,8,498,494,4,  6.5798440543197578E-01,  9.9600000000000000E-01,  9.8799999999999999E-01,  7.9245301909492627E-01,  1.3738200500000000E-01,  6.1275499999999998E-04,0
9,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,4,  4.2035138125475741E-01,110,8,498,494,4,  6.5798440543197578E-01,  9.9600000000000000E-01,  9.8799999999999999E-01,  7.9245301909492627E-01,  1.4039157199999999E-01,  6.1214899999999998E-04,0
10,  5.0000000000000003E-02,15,  2.5000000000000000E-01,  4.3750000000000000E-01,5,  4.2035138125475741E-01,110,8,498,494,4,  6.5798440543197578E-01,  9.9600000000000000E-01,  9.8799999999999999E-01,  7.9245301909492627E-01,  1.3940805500000000E-01,  5.7071800000000001E-04,0
