x,y_original
-1.0,-6.984432778476667
-0.9959919839679359,-6.943112082934502
-0.9919839679358717,-6.880988967021693
-0.9879759519038076,-6.7976758061311795
-0.9839679358717435,-6.734440498694582
-0.9799599198396793,-6.673973472870175
-0.9759519038076152,-6.585295339699478
-0.9719438877755511,-6.514871687114633
-0.9679358717434869,-6.467403336817097
-0.9639278557114228,-6.375251991545194
-0.9599198396793587,-6.363703384185823
-0.9559118236472945,-6.281244144686099
-0.9519038076152304,-6.228641555117424
-0.9478957915831663,-6.189001248606218
-0.9438877755511023,-6.091119246642539
-0.9398797595190381,-6.030123863602827
-0.935871743486974,-5.936069817675359
-0.9318637274549099,-5.892797551296722
-0.9278557114228457,-5.865396022011607
-0.9238476953907816,-5.747750917572145
-0.9198396793587175,-5.700753015945742
-0.9158316633266533,-5.654291549074925
-0.9118236472945892,-5.61164034548698
-0.9078156312625251,-5.5678924104347916
-0.9038076152304609,-5.498154979983749
-0.8997995991983968,-5.411355802148925
-0.8957915831663327,-5.338270144570691
-0.8917835671342685,-5.288337717083016
-0.8877755511022044,-5.2726283686029785
-0.8837675350701403,-5.229299051658555
-0.8797595190380761,-5.148549285933814
-0.875751503006012,-5.131599545863313
-0.8717434869739479,-5.035033046496145
-0.8677354709418837,-4.990114444028379
-0.8637274549098196,-4.942547917904128
-0.8597194388777555,-4.911583303565263
-0.8557114228456915,-4.816275007977515
-0.8517034068136273,-4.784452963073959
-0.8476953907815632,-4.744841842196584
-0.8436873747494991,-4.726924386726523
-0.8396793587174349,-4.618454610064284
-0.8356713426853708,-4.53127243680314
-0.8316633266533067,-4.482691883236736
-0.8276553106212425,-4.474643488215484
-0.8236472945891784,-4.42751365135898
-0.8196392785571143,-4.356443578357163
-0.8156312625250501,-4.336516686595294
-0.811623246492986,-4.2616217699009615
-0.8076152304609219,-4.203821802915451
-0.8036072144288577,-4.146466169838237
-0.7995991983967936,-4.125243421672296
-0.7955911823647295,-4.079921855714021
-0.7915831663326653,-4.046387062501418
-0.7875751503006012,-3.9987134921379264
-0.7835671342685371,-3.940421836168049
-0.779559118236473,-3.882627675195644
-0.7755511022044088,-3.8261508282853254
-0.7715430861723447,-3.8152968985247058
-0.7675350701402806,-3.7245520648031163
-0.7635270541082164,-3.7153609975914765
-0.7595190380761523,-3.6662571883100363
-0.7555110220440882,-3.637022475069604
-0.751503006012024,-3.6271669827138364
-0.7474949899799599,-3.5179591973080484
-0.7434869739478958,-3.4782136014724876
-0.7394789579158316,-3.456238305934956
-0.7354709418837675,-3.4072825717725506
-0.7314629258517034,-3.356662043780635
-0.7274549098196392,-3.3569364527303427
-0.7234468937875751,-3.295316016784673
-0.719438877755511,-3.228242272224697
-0.7154308617234469,-3.2289475865411696
-0.7114228456913828,-3.15806495612338
-0.7074148296593187,-3.1514806067233985
-0.7034068136272545,-3.07577022076878
-0.6993987975951904,-3.0468969485192363
-0.6953907815631263,-3.039905957063561
-0.6913827655310621,-2.9460600936918118
-0.687374749498998,-2.9461290852627755
-0.6833667334669339,-2.910053943070327
-0.6793587174348698,-2.852576873393025
-0.6753507014028056,-2.796681050508066
-0.6713426853707415,-2.8033604059336095
-0.6673346693386774,-2.7455236312599003
-0.6633266533066133,-2.702215698345498
-0.6593186372745492,-2.6612847124415384
-0.6553106212424851,-2.636291240602404
-0.6513026052104209,-2.612150781244231
-0.6472945891783568,-2.5866675420106358
-0.6432865731462927,-2.5340121881993247
-0.6392785571142285,-2.5231094442370625
-0.6352705410821644,-2.526335996425859
-0.6312625250501003,-2.4257292927999634
-0.6272545090180361,-2.3832409283040867
-0.623246492985972,-2.4157434989418998
-0.6192384769539079,-2.3561492330400844
-0.6152304609218437,-2.291344300797187
-0.6112224448897796,-2.2306516967980587
-0.6072144288577155,-2.239759860064395
-0.6032064128256514,-2.2234082836657176
-0.5991983967935872,-2.1814754616310976
-0.5951903807615231,-2.1195845844855503
-0.591182364729459,-2.129559703349177
