x,y_original
0.023496281151713837,-0.7897852890078546
-0.03757961889507654,-0.8139073760194773
-0.006555901117549262,-0.8022660526521657
-0.0008332004676266948,-0.8002334760546257
0.00031817316799262165,-0.7769635688258959
0.003609921121561624,-0.7443380888024598
0.012208796396189863,-0.7613911399851158
-0.0007081487809070172,-0.7637030835259733
-0.007361165642873614,-0.7788993953750984
-0.008151786893193912,-0.7308929921763709
-0.012230316040767093,-0.7510919630863145
0.015750866486537306,-0.7266819056813543
-0.012930569589530292,-0.7296650174796232
0.01693542218016489,-0.6993654878660758
0.00037998164519742006,-0.7128221471954098
-0.010425096137122591,-0.704404333542074
0.012368144314882697,-0.6870592505992779
-0.014549078494462365,-0.6481837769998977
0.012763680814564258,-0.6661020291347645
0.004254522423835698,-0.6791914769656819
-0.011926493781838415,-0.6709037821231781
0.010572696306691182,-0.6750133182387468
0.010931794513772774,-0.6770644301994262
0.023150392116199153,-0.6626679189671328
0.01932294024818592,-0.6606042695968196
0.009825480414525658,-0.6256423097434372
-0.022551819024175263,-0.6536819616735088
0.04897173976348114,-0.5991422403853024
-0.028072324221436205,-0.6043139110373008
0.018985263485646182,-0.6124931912190983
0.00862567633772597,-0.6064452406739245
-0.023482847449622292,-0.6111456261922912
-0.0024860187775699837,-0.588146698869819
-0.0015750577248928093,-0.5653349249293766
0.026111654316210473,-0.5947082905354389
-0.01426621800560423,-0.6048613901654714
-0.005238900128487079,-0.553677570386736
-0.04672139210042526,-0.5548030030957691
0.03469525586247155,-0.577242685706243
-0.021409364860401424,-0.5630549241924759
0.006538217284783499,-0.5591175693519707
-0.002028156594437279,-0.549974516348427
-0.0019600193356667985,-0.5355059131453399
0.0161972396974175,-0.5279115912469053
0.03342524920607269,-0.5291449053594337
0.005029873398839835,-0.5248406957448374
0.013101560352610517,-0.5078014933300006
0.006577830734540817,-0.4934203628511959
0.020350628478612527,-0.4966485113724582
-0.009258327589726542,-0.46069762727510954
0.02150781108832828,-0.467257600550294
0.022209997312947677,-0.5027846590726578
0.021650740173658197,-0.454041573723981
-0.013202957346729521,-0.44595363647732067
-0.0033667526847438174,-0.46030760258829034
0.004789339775608699,-0.47506524206864376
-0.027416840896580114,-0.4385483422311322
0.031898404161720295,-0.43241223754577396
-0.00024553067004351773,-0.44823937634356714
0.005678557752094432,-0.4483792230348762
-0.01154008879454406,-0.41465429673552046
-0.026537551187340455,-0.41111315674424226
-0.01208059770949542,-0.4083453073064479
0.004384083752671768,-0.3952166017917055
0.01346857625507387,-0.4091523016699548
0.003235830812054403,-0.38934157354764487
0.006934480324839008,-0.3635270477748099
-0.006740527493627533,-0.3747413370908968
0.009924971324908563,-0.3947297720164962
0.02965665732771814,-0.3642925552318908
0.014095788848779739,-0.3697902660443308
0.016190837765058804,-0.33659275794173316
0.005880327986132621,-0.32910712290013344
-0.030063101391992038,-0.36220775056623683
-0.020893330612624866,-0.30740038574964657
0.009097516013276866,-0.3383727582836357
-0.00021878103920171688,-0.2784937735451917
0.00879685772945656,-0.3042013317416253
0.033528468356881475,-0.3217020635191704
0.014520719984586674,-0.313162302059015
0.025177724114856432,-0.27690906190618864
0.001893627789414601,-0.2852453526366773
-0.016144313549688795,-0.2729008201278467
-0.0011573231842868204,-0.2322605243783173
-0.016095036274382756,-0.2720493974136138
0.03116589913544896,-0.2504136460718924
0.015807821530709393,-0.21676440057511964
0.010410249932565592,-0.2332994079100269
0.02471886404456207,-0.2643901192232892
-0.04040112829046451,-0.21569867137826051
0.011762759026853191,-0.24261489586534632
-0.026212915686087454,-0.18476707523179242
-0.00014511396931322332,-0.22290896500318544
-0.00623415184934429,-0.14060980984508678
0.013234732241938958,-0.16420086733022068
0.004563745779219109,-0.203029025586108
0.02690234347223577,-0.1802448851902904
-0.012037943218652272,-0.15912066275442752
0.014182287792665678,-0.1520687259993369
0.0032444643379766387,-0.1524435973811213
-0.03270580540143105,-0.1297955289380972
-0.018372329170460652,-0.15084647570688098
-0.002997560670443366,-0.14926983724248843
0.022245848997834553,-0.14242115072623415
0.00927446115114229,-0.11186479342507358
-0.023350016477614286,-0.1152770243552375
-0.0028063245609431953,-0.11030335894425947
0.0403561289758606,-0.09377273436969513
0.0022244666968171604,-0.14424685460869005
-0.006546511501447915,-0.09057281707088412
0.00983479281512441,-0.08595120286768698
0.0152678615916394,-0.05049480611592137
-0.009123366949601181,-0.1079911144839831
0.010051495487428742,-0.03982400928794878
-0.006577789933416185,-0.0630079464537648
0.014386552036588767,-0.04828472551583139
0.0033938631594256745,-0.018094527473618942
0.009639356541057844,-0.033946064962469186
-0.015183670923350089,-0.03070231163010372
-0.016425727681457187,-0.027412240800082747
0.018909946093187895,-0.03547601431279083
-0.001587927627709875,-0.019924621199885327
0.005700694841987231,-0.02721348112890662
-0.006127908541730391,-0.007342950891735463
0.01797453548027288,-0.04671861394110193
-0.012156199600593155,0.008580791351350973
-0.008357186088340237,0.0032104162146500705
0.004429533673417472,0.004566247847309875
0.00652387011231758,0.021330645549770603
-0.03305583098182399,-0.006090633298018493
0.010967873187504758,0.06681120638403855
-0.027606133868063154,0.03181561851218349
-0.06037469426843281,0.03659924037281427
-0.03778024935078128,0.025853366119922196
-0.05846643590257237,0.05128537926188844
-0.04777024315956226,0.08419081070869142
-0.06295389914675514,0.08281509838218906
-0.06625646168006806,0.08483069050668209
-0.09161896430591646,0.08431507580753897
-0.05923103345018892,0.07186140751326393
-0.10779996669785935,0.055674156014104664
-0.11249787855326118,0.08630180520782858
-0.08862053495253412,0.0912503126448103
-0.06955601828224704,0.12258879201923126
-0.11430992645741717,0.11344587336532544
-0.09888377935237228,0.14514945636452256
-0.09708158355950328,0.14249815789753767
-0.10789985964121539,0.11506363619701486
-0.13606287546089296,0.09393612574502197
-0.1573048053116234,0.16319537564657155
-0.1852799835714916,0.16831673672267938
-0.15203100353763493,0.11944996173034256
-0.12885760746746616,0.1826041552352597
-0.18054783582427092,0.1657068595408826
-0.14970548046897952,0.16692338738186788
-0.18835788931071484,0.20165050379462396
-0.17287854847226322,0.20189370346461227
-0.16648932900722221,0.19367178033022664
-0.19948023131741371,0.1957546638968848
-0.18852579025702942,0.20426336968157488
-0.20588247189579686,0.18957949648363975
-0.18912283327284934,0.20212377745696644
-0.20416462437224273,0.19082462465004463
-0.2133859755436727,0.20785533351747967
-0.1889942911197411,0.21282861274920198
-0.21256032876553715,0.2131003442204699
-0.24525865022575155,0.23418654295619504
-0.23881405220950358,0.23061715717953682
-0.24425991118546414,0.2527866298909104
-0.2467807053216893,0.21594068450831824
-0.20354207253236622,0.2517651621823701
-0.25226038150061875,0.2623084521583886
-0.3060406320472568,0.2591099958484237
-0.28182372136982314,0.2675198879392992
-0.3152603449757226,0.24490798301120925
-0.2888540296570458,0.28938760660951884
-0.32764943040098016,0.30085534545779297
-0.31098019651814274,0.3034191329808495
-0.32960797897977917,0.3199680895759404
-0.2971555061180698,0.3088693017930694
-0.31047308371516436,0.32005749458076066
-0.3100697861080899,0.3192508470272015
-0.3238652213197576,0.33552520794023694
-0.355305309842798,0.2958747621160672
-0.3227940887439375,0.315192896769472
-0.30026518621396575,0.37044767056001665
-0.3361705871375465,0.29514612226775333
-0.3585184919863513,0.3471964414034931
-0.38420650481243146,0.3790906604824839
-0.37945166199584446,0.35942510926980986
-0.3578746907395265,0.35883526244195374
-0.3511182846253028,0.3751690786975963
-0.3730084829571733,0.3711634028515639
-0.36787322194781574,0.3844879575970742
-0.37536256415171315,0.3758485083018554
-0.3850306024948622,0.41733477872169505
-0.4139759235181283,0.4292717500342164
-0.4029731426637227,0.40378380646099327
-0.4290643302711912,0.38436698577972356
-0.41739335642470893,0.40726507207760304
-0.41676982615285535,0.41970732357213425
-0.395456581916779,0.4391430356025803
-0.4608720588421913,0.4145171548914251
-0.4306924280253352,0.4249393342723183
-0.41634301010301195,0.45618126469265996
-0.43643594790903045,0.47039107986659756
-0.44059915565962815,0.4448261836127153
-0.4511493277690953,0.4362388847274316
-0.44258169730126584,0.5342307511225318
-0.4959431117493441,0.489859633128871
-0.5075572429968241,0.4744986344420786
-0.485610553777047,0.5028644964783586
-0.5343522743294986,0.48863989966377597
-0.47216127746482683,0.5141173313303908
-0.47800505092880086,0.5056072187942341
-0.5167315272307228,0.5098899540923837
-0.521125089352565,0.511438040054739
-0.5208017882126907,0.49040721204041554
-0.5239595869912075,0.5637618979878627
-0.5281016829064369,0.5118144828849677
-0.5251256804430791,0.5090898510544333
-0.5453880109311372,0.5376782862158404
-0.5287167790917343,0.5283512088910801
-0.5443068509091067,0.5521915506404074
-0.5710102366593882,0.5726262447131708
-0.5378138756761761,0.5844221870428424
-0.5973264300450303,0.5864559047550142
-0.5776497678293326,0.5696938105171895
-0.5621132648817163,0.5824434494564574
-0.6015582362917912,0.5952543552114982
-0.586550822548528,0.5575861870050296
-0.5875203048342126,0.6097987907765907
-0.6212427354241409,0.5748862723128395
-0.6111269737467193,0.6504843513329684
-0.6184526572493454,0.6072322789523273
-0.6320024989721297,0.617270238391592
-0.580579406184791,0.6112187612410493
-0.6475201915850385,0.6196586638790151
-0.6178046199250938,0.6833850971893163
-0.651404407434397,0.6623557808692401
-0.6709262721648024,0.61820949948414
-0.6527824248143179,0.6849229676911239
-0.6475020032799919,0.6843487164705705
-0.6477188407567508,0.6605047830122986
-0.6405288913352856,0.6779081323889837
-0.6185144290400076,0.6771204732502881
-0.6780542320539202,0.7225161142179708
-0.7019715208958626,0.6727838736395131
-0.6852973521737796,0.6972750509051919
-0.7053242590081298,0.6914370933801438
0.018519322597044596,-0.028660808092357083
-0.025943285927314434,0.05109082961722877
0.04736669084800875,-0.009115202549790183
0.017120961895510257,0.026176777298142613
-0.03368008035592329,-0.005781754063090578
-0.014180578046299444,0.0283089117957833
0.016321620882278776,0.05198776352544335
0.023526881123429093,0.03431177202285597
-0.025444752544639265,0.06980055314374536
0.014260517008658977,0.059941758807399645
-0.038946797453238466,0.09578229540926259
-0.0017867173094209196,0.10707392794422382
0.022240936842064126,0.07536187897894815
-0.01103031460205961,0.09588949589753655
-0.030138445982760272,0.1052819877552511
0.002924295927551186,0.12125795365062945
-0.012094377332709563,0.11641667218294983
0.012591167321316715,0.12719131596105038
-0.01770652864436121,0.12577703179442018
-0.015452737793062006,0.14020802314589198
-0.04042004641752487,0.1711200941932833
0.0033988942210296568,0.16534101966294676
-0.003218098765531975,0.17370253214370612
-0.02376769341480142,0.1813968903536793
0.0038759742753418404,0.17111737282947606
0.020541406012882783,0.18782815377481643
-0.004311358868378997,0.16700620385263992
0.005363338996439475,0.22134389506182303
0.005466224991703283,0.14756659780474848
-0.024086596543579208,0.20874090312103344
0.04113171641415191,0.24055985502687646
-0.009416996602445677,0.19772264132741318
0.013122324037205415,0.24025366286846606
0.015384305544580992,0.2259008001006775
-0.002791902542315035,0.2393981282446097
0.012135900501192693,0.2729510772773049
0.004916384436327782,0.2652514610983482
-0.02835279514454812,0.22786126973908694
-0.006645454025001765,0.25627794081827127
-0.012251018047081237,0.3025712308268075
-0.009234900826922542,0.2993014350090213
-0.026080063556732758,0.332543356611776
0.022528674334920604,0.3384916615576853
0.032039853092268256,0.3052518715906125
0.019560059519968174,0.36941959481106723
0.02541058448294286,0.3271024966228447
-0.006892696740163124,0.31461759705375497
-0.012725136699720729,0.328456234939853
-0.015571740936234231,0.30325259466840515
0.012881298459144453,0.3877855414553082
0.004541261062882993,0.3947984655873289
-0.0015444342319685142,0.3498511415463142
0.025902970883906862,0.37286166907107154
0.008098827076306861,0.3865895702370903
-0.016773152750411694,0.3727284228281255
-0.013618176582713895,0.36409150776167354
0.01363986598508291,0.40224446082768756
0.02083465705309194,0.40728808883016987
0.011033604645119391,0.41319951711570835
0.037937774957441626,0.4326801277036322
0.03270014331462838,0.4640742641382618
0.008820716697015257,0.4366800810900365
-0.016771613189630045,0.45340885997442726
-0.026199750234635354,0.47179547499102775
-0.007747634900294297,0.47559898756251306
0.01506426892832314,0.45948572305943025
0.03653294158623876,0.4809598005267968
0.008348940688215997,0.49724111898402623
0.023374455884624733,0.47098136034655863
-0.004906149723756047,0.5260772318288334
0.012455382504551003,0.5366962942333144
0.016467136589543453,0.5008669755362714
-0.03959188551705056,0.5264540455282537
-0.008268776047530206,0.54268427481084
0.018994007685557396,0.5261844910669733
0.005489366712731298,0.5539871156234394
-0.02393030096301866,0.5548780157516497
-0.04860244751454713,0.5295126041891595
-0.007315614906040128,0.5753122585776357
-0.0014317138578775809,0.5513842484487728
-0.01767845899656691,0.5994292183235636
0.0028616987405598883,0.5744790043037739
0.010127734944657893,0.5919355816493577
0.013413743414524656,0.6298649331076411
-0.047118378498646446,0.6196050522854155
-0.026285701956162404,0.5953460054794768
-0.0060924529670947115,0.603895216971115
0.01144346262074927,0.6194655571307512
0.00978468027100071,0.6466025590864882
0.009437398957533516,0.6531337382341392
-0.007668358839378636,0.6363637603583556
-0.0065526687461992155,0.6371396812554548
-0.014566585368434816,0.6733736035855876
0.015363882562116958,0.6713627986841968
-0.018409775754791566,0.7254023822650838
0.017000727903791396,0.6902482021635197
0.004157064762752922,0.7330592501023926
-0.0009008895691030717,0.6806245861024293
-0.013134207995529333,0.679826063789411
-0.027110837223282527,0.6961466844462635
-0.012953055127560913,0.7495890472419726
-0.006600137372497726,0.7681865479229029
-0.04738048623162503,0.7246789915661085
-0.003947103106693286,0.7383693245660992
0.018487147360520113,0.7314590914731693
0.011344358108677451,0.7258639772511807
-0.009924117514830149,0.78372307266521
0.0009387259683045544,0.7810733092850497
-0.011123291388439994,0.784080727395413
0.0029752146667139222,0.7631279015147969
0.030802156474880632,0.8311862304107667
0.01936997605249752,0.7955780265293332
0.010415886113855055,0.8235757543027811
-0.009857698247674365,0.7910700622176862
0.014998767858896771,0.8236088510463089
-0.033737539027461065,0.8405049084796103
-0.00504706963981781,0.8484769882320339
0.011674228396478999,0.8522865192518292
0.014808424280955029,0.8663420627442012
0.01339768980431482,0.8410992682986955
0.005896613784193891,0.8749151940442771
-0.003914499581677658,0.8805009601212185
0.010759519396529778,0.8901173246516432
-0.01905722081172601,0.8941888398302547
-0.016893545265865,0.8745357445217321
0.0012346935292059345,-0.026355995042179475
0.009109114144497528,-0.03864020242736845
-0.025221980990647763,0.027641012777551113
0.026038411489958113,0.033488634065671714
0.03803521271967819,0.03945165098573273
0.026680101702286994,0.034361605700841936
0.08136029340761533,-0.008791416612426738
0.025857426905954335,0.01898191919655274
0.03793954705484325,0.04856959867444288
0.042905113490359026,0.053516811668739124
0.054927860677405446,0.051996648640185376
0.05552227793422256,0.06947511825171332
0.03960572459177353,0.06797496963757588
0.06245613084946403,0.07580250608522078
0.0770798441490346,0.0662509514078758
0.10924886099607865,0.10431763907727051
0.13436744611261955,0.08170714847155361
