x,y_original
-1.0,-7.054014261997951
-0.9959919839679359,-6.943649862265173
-0.9919839679358717,-6.928018583033245
-0.9879759519038076,-6.822245239354084
-0.9839679358717435,-6.882525979600386
-0.9799599198396793,-6.647845415293794
-0.9759519038076152,-6.599126650619635
-0.9719438877755511,-6.599344881771498
-0.9679358717434869,-6.4164318210683415
-0.9639278557114228,-6.329796982156175
-0.9599198396793587,-6.469474391052671
-0.9559118236472945,-6.338388937785801
-0.9519038076152304,-6.275836496688352
-0.9478957915831663,-6.2268627643534655
-0.9438877755511023,-6.023107645571145
-0.9398797595190381,-6.043195004536986
-0.935871743486974,-5.987499999845051
-0.9318637274549099,-6.065722774140357
-0.9278557114228457,-5.794078843108285
-0.9238476953907816,-5.8839734404871065
-0.9198396793587175,-5.720379079434943
-0.9158316633266533,-5.643743348107641
-0.9118236472945892,-5.4982579758428916
-0.9078156312625251,-5.653409257629852
-0.9038076152304609,-5.732271816927994
-0.8997995991983968,-5.4184228109627135
-0.8957915831663327,-5.231920976168515
-0.8917835671342685,-5.220086879413305
-0.8877755511022044,-5.246078626945283
-0.8837675350701403,-5.246237597843338
-0.8797595190380761,-5.086797203141053
-0.875751503006012,-5.1741144545284135
-0.8717434869739479,-5.0033877792313435
-0.8677354709418837,-4.946724779569075
-0.8637274549098196,-4.848410395266853
-0.8597194388777555,-4.65891643910704
-0.8557114228456915,-4.795153732734607
-0.8517034068136273,-4.814516036337321
-0.8476953907815632,-4.723489450457737
-0.8436873747494991,-4.8110052148520195
-0.8396793587174349,-4.673481362450396
-0.8356713426853708,-4.599460063785583
-0.8316633266533067,-4.557844139362461
-0.8276553106212425,-4.453313173321061
-0.8236472945891784,-4.4812630047423205
-0.8196392785571143,-4.276136610092705
-0.8156312625250501,-4.316532412618072
-0.811623246492986,-4.26840163358844
-0.8076152304609219,-4.245374985804179
-0.8036072144288577,-4.158589579607205
-0.7995991983967936,-4.057232478969286
-0.7955911823647295,-4.145218797967353
-0.7915831663326653,-4.081476729892308
-0.7875751503006012,-4.006473967359263
-0.7835671342685371,-4.043561932207876
-0.779559118236473,-3.9555156141096877
-0.7755511022044088,-3.882520190693563
-0.7715430861723447,-3.729282185054081
-0.7675350701402806,-3.7334009298621527
-0.7635270541082164,-3.6944513326612216
-0.7595190380761523,-3.59775800544963
-0.7555110220440882,-3.6330679845585996
-0.751503006012024,-3.5474449895140663
-0.7474949899799599,-3.543897845469869
-0.7434869739478958,-3.471721491462366
-0.7394789579158316,-3.4972324474015184
-0.7354709418837675,-3.6037277587791623
-0.7314629258517034,-3.3777231611096212
-0.7274549098196392,-3.211865684704617
-0.7234468937875751,-3.2106377310584198
