ensemble_a,ensemble_b,overlap_coefficient
11,72,1.0000000000000000E+000
11,73,1.0000000000000000E+000
11,74,1.0000000000000000E+000
11,75,9.9186991869918695E-001
11,76,1.0000000000000000E+000
11,77,5.9728506787330315E-001
12,13,9.3750000000000000E-001
12,14,1.0000000000000000E+000
12,15,9.8730964467005078E-001
12,16,9.9746192893401020E-001
12,17,7.7411167512690360E-001
12,18,1.0000000000000000E+000
12,19,7.3604060913705582E-001
12,20,1.0000000000000000E+000
12,21,1.0000000000000000E+000
12,22,1.0000000000000000E+000
12,23,7.0552147239263807E-001
12,25,1.0000000000000000E+000
12,26,9.8730964467005078E-001
12,27,1.0000000000000000E+000
12,29,1.0000000000000000E+000
12,31,1.0000000000000000E+000
12,32,7.1084337349397586E-001
12,34,1.0000000000000000E+000
12,35,1.0000000000000000E+000
12,37,1.0000000000000000E+000
12,38,1.0000000000000000E+000
12,39,7.1957671957671954E-001
12,40,1.0000000000000000E+000
12,41,9.8461538461538467E-001
12,42,1.0000000000000000E+000
12,43,1.0000000000000000E+000
12,44,1.0000000000000000E+000
12,45,1.0000000000000000E+000
12,46,7.2033898305084743E-001
12,47,1.0000000000000000E+000
12,48,1.0000000000000000E+000
12,49,5.6250000000000000E-001
12,50,1.0000000000000000E+000
12,51,7.4550128534704374E-001
12,53,1.0000000000000000E+000
12,54,7.2323759791122710E-001
12,55,1.0000000000000000E+000
12,56,1.0000000000000000E+000
12,57,1.0000000000000000E+000
12,59,3.1250000000000000E-001
12,61,1.2500000000000000E-001
12,62,5.2252252252252251E-001
12,63,1.0000000000000000E+000
12,64,1.3725490196078433E-001
12,65,1.0000000000000000E+000
12,66,1.0000000000000000E+000
12,67,1.0000000000000000E+000
12,68,7.3096446700507611E-001
12,69,7.3604060913705582E-001
12,70,1.0000000000000000E+000
12,71,1.0000000000000000E+000
12,72,1.0000000000000000E+000
12,73,1.0000000000000000E+000
12,74,1.0000000000000000E+000
12,75,1.0000000000000000E+000
12,76,6.2500000000000000E-001
12,77,1.0000000000000000E+000
12,78,1.0000000000000000E+000
13,15,9.3750000000000000E-001
13,16,8.7500000000000000E-001
13,17,1.0000000000000000E+000
13,19,1.0000000000000000E+000
13,23,1.0000000000000000E+000
13,26,8.7500000000000000E-001
13,32,1.0000000000000000E+000
13,39,1.0000000000000000E+000
13,41,1.8750000000000000E-001
13,45,1.2500000000000000E-001
13,46,1.0000000000000000E+000
13,49,4.3750000000000000E-001
13,51,1.0000000000000000E+000
13,54,1.0000000000000000E+000
13,57,7.5000000000000000E-001
13,59,3.7500000000000000E-001
13,61,1.2500000000000000E-001
13,62,1.0000000000000000E+000
13,66,3.7500000000000000E-001
13,68,1.0000000000000000E+000
13,69,1.0000000000000000E+000
14,15,1.0000000000000000E+000
14,16,1.0000000000000000E+000
14,17,1.0000000000000000E+000
14,18,6.2500000000000000E-001
14,19,1.0000000000000000E+000
14,21,6.2500000000000000E-002
14,22,6.2500000000000000E-002
14,23,1.0000000000000000E+000
14,26,1.0000000000000000E+000
14,32,1.0000000000000000E+000
14,35,9.3750000000000000E-001
14,39,1.0000000000000000E+000
14,40,1.8750000000000000E-001
14,41,3.7500000000000000E-001
14,42,6.2500000000000000E-002
14,45,1.0000000000000000E+000
14,46,1.0000000000000000E+000
14,51,1.0000000000000000E+000
14,54,1.0000000000000000E+000
14,57,1.0000000000000000E+000
14,62,7.5000000000000000E-001
14,66,2.5000000000000000E-001
14,68,1.0000000000000000E+000
14,69,1.0000000000000000E+000
14,71,9.3750000000000000E-001
14,75,9.3750000000000000E-001
14,77,6.2500000000000000E-002
15,16,9.8984771573604058E-001
15,17,7.8227848101265818E-001
15,18,1.0000000000000000E+000
15,19,7.4430379746835440E-001
15,20,8.1250000000000000E-001
15,21,1.0000000000000000E+000
15,22,1.0000000000000000E+000
15,23,7.1779141104294475E-001
15,25,1.0000000000000000E+000
15,26,9.9240506329113920E-001
15,27,1.0000000000000000E+000
15,29,1.0000000000000000E+000
15,31,1.0000000000000000E+000
15,32,7.2289156626506024E-001
15,34,1.0000000000000000E+000
15,35,1.0000000000000000E+000
15,37,1.0000000000000000E+000
15,38,1.0000000000000000E+000
15,39,7.2222222222222221E-001
15,40,1.0000000000000000E+000
15,41,9.7692307692307689E-001
15,42,1.0000000000000000E+000
15,43,1.0000000000000000E+000
15,44,1.0000000000000000E+000
15,45,1.0000000000000000E+000
15,46,7.3163841807909602E-001
15,47,1.0000000000000000E+000
15,48,1.0000000000000000E+000
15,49,9.3750000000000000E-001
15,50,1.0000000000000000E+000
15,51,7.5578406169665813E-001
15,53,1.0000000000000000E+000
15,54,7.3368146214099217E-001
15,55,1.0000000000000000E+000
15,56,1.0000000000000000E+000
15,57,9.8976982097186705E-001
15,59,3.7500000000000000E-001
15,61,1.2500000000000000E-001
15,62,5.4054054054054057E-001
15,63,1.0000000000000000E+000
15,64,1.3725490196078433E-001
15,65,1.0000000000000000E+000
15,66,1.0000000000000000E+000
15,67,1.0000000000000000E+000
15,68,7.4111675126903553E-001
15,69,7.4430379746835440E-001
15,70,1.0000000000000000E+000
15,71,9.8880597014925375E-001
15,72,1.0000000000000000E+000
15,73,1.0000000000000000E+000
15,74,1.0000000000000000E+000
15,75,1.0000000000000000E+000
15,76,5.6250000000000000E-001
15,77,9.8642533936651589E-001
15,78,1.0000000000000000E+000
16,17,7.7411167512690360E-001
16,18,1.0000000000000000E+000
16,19,7.3604060913705582E-001
16,20,1.0000000000000000E+000
16,21,1.0000000000000000E+000
16,22,1.0000000000000000E+000
16,23,7.0552147239263807E-001
16,25,1.0000000000000000E+000
16,26,9.8984771573604058E-001
16,27,1.0000000000000000E+000
16,29,1.0000000000000000E+000
16,31,1.0000000000000000E+000
16,32,7.1084337349397586E-001
16,34,1.0000000000000000E+000
16,35,1.0000000000000000E+000
16,37,1.0000000000000000E+000
16,38,1.0000000000000000E+000
16,39,7.1957671957671954E-001
16,40,1.0000000000000000E+000
16,41,9.8461538461538467E-001
16,42,1.0000000000000000E+000
16,43,1.0000000000000000E+000
16,44,1.0000000000000000E+000
16,45,1.0000000000000000E+000
16,46,7.2033898305084743E-001
16,47,1.0000000000000000E+000
16,48,1.0000000000000000E+000
16,49,6.2500000000000000E-001
16,50,1.0000000000000000E+000
16,51,7.4550128534704374E-001
16,53,1.0000000000000000E+000
16,54,7.2323759791122710E-001
16,55,1.0000000000000000E+000
16,56,1.0000000000000000E+000
16,57,1.0000000000000000E+000
16,59,2.5000000000000000E-001
16,61,1.2500000000000000E-001
16,62,5.2252252252252251E-001
16,63,1.0000000000000000E+000
16,64,1.3725490196078433E-001
16,65,1.0000000000000000E+000
16,66,1.0000000000000000E+000
16,67,1.0000000000000000E+000
16,68,7.3096446700507611E-001
16,69,7.3604060913705582E-001
16,70,1.0000000000000000E+000
16,71,1.0000000000000000E+000
16,72,1.0000000000000000E+000
16,73,1.0000000000000000E+000
16,74,1.0000000000000000E+000
16,75,1.0000000000000000E+000
16,76,6.2500000000000000E-001
16,77,1.0000000000000000E+000
16,78,1.0000000000000000E+000
17,18,1.0000000000000000E+000
17,19,1.0000000000000000E+000
17,20,2.5000000000000000E-001
17,21,1.0000000000000000E+000
17,22,1.0000000000000000E+000
17,23,1.0000000000000000E+000
17,24,1.0000000000000000E+000
17,25,2.4038461538461539E-001
17,26,7.8337531486146095E-001
17,27,3.0327868852459017E-001
17,29,1.0000000000000000E+000
17,30,1.0000000000000000E+000
17,31,8.7500000000000000E-001
17,32,1.0000000000000000E+000
17,33,1.0000000000000000E+000
17,34,1.0000000000000000E+000
17,35,7.0325203252032520E-001
17,36,1.0000000000000000E+000
17,37,1.0000000000000000E+000
17,38,1.8750000000000000E-001
17,39,9.7619047619047616E-001
17,40,1.0000000000000000E+000
17,41,1.0000000000000000E+000
17,42,1.0000000000000000E+000
17,44,1.0000000000000000E+000
17,45,1.0000000000000000E+000
17,46,1.0000000000000000E+000
17,47,1.8750000000000000E-001
17,48,1.0000000000000000E+000
17,49,1.0000000000000000E+000
17,50,1.0000000000000000E+000
17,51,1.0000000000000000E+000
17,53,1.0000000000000000E+000
17,54,9.9738903394255873E-001
17,55,1.0000000000000000E+000
17,56,1.0000000000000000E+000
17,57,7.7237851662404089E-001
17,58,1.0000000000000000E+000
17,59,1.0000000000000000E+000
17,60,1.0000000000000000E+000
17,61,1.0000000000000000E+000
17,62,1.0000000000000000E+000
17,63,1.0000000000000000E+000
17,64,1.0000000000000000E+000
17,65,1.0000000000000000E+000
17,66,1.0000000000000000E+000
17,67,2.7722772277227725E-001
17,68,9.9746192893401020E-001
17,69,1.0000000000000000E+000
17,70,8.7500000000000000E-001
17,71,6.6791044776119401E-001
17,72,1.0000000000000000E+000
17,73,1.0000000000000000E+000
17,74,1.0000000000000000E+000
17,75,9.9186991869918695E-001
17,76,1.0000000000000000E+000
17,77,5.9728506787330315E-001
18,19,1.0000000000000000E+000
18,23,9.3750000000000000E-001
18,26,1.0000000000000000E+000
18,32,9.3750000000000000E-001
18,35,6.2500000000000000E-001
18,39,1.0000000000000000E+000
18,40,1.2500000000000000E-001
18,41,5.0000000000000000E-001
18,45,1.0000000000000000E+000
18,46,1.0000000000000000E+000
18,48,1.8750000000000000E-001
18,51,1.0000000000000000E+000
18,54,1.0000000000000000E+000
18,57,1.0000000000000000E+000
18,62,7.5000000000000000E-001
18,66,3.1250000000000000E-001
18,68,1.0000000000000000E+000
18,69,1.0000000000000000E+000
18,71,7.5000000000000000E-001
18,75,6.2500000000000000E-001
19,20,2.5000000000000000E-001
19,21,1.0000000000000000E+000
19,22,1.0000000000000000E+000
19,23,1.0000000000000000E+000
19,24,1.0000000000000000E+000
19,25,1.1538461538461539E-001
19,26,7.4936708860759493E-001
19,27,1.8032786885245902E-001
19,29,1.0000000000000000E+000
19,30,1.0000000000000000E+000
19,31,2.5000000000000000E-001
19,32,1.0000000000000000E+000
19,33,1.0000000000000000E+000
19,34,1.0000000000000000E+000
19,35,6.4227642276422769E-001
19,36,1.0000000000000000E+000
19,37,1.0000000000000000E+000
19,39,9.6296296296296291E-001
19,40,1.0000000000000000E+000
19,41,1.0000000000000000E+000
19,42,1.0000000000000000E+000
19,44,1.0000000000000000E+000
19,45,1.0000000000000000E+000
19,46,1.0000000000000000E+000
19,48,1.0000000000000000E+000
19,49,1.0000000000000000E+000
19,50,1.0000000000000000E+000
19,51,1.0000000000000000E+000
19,53,1.0000000000000000E+000
19,54,9.9477806788511747E-001
19,55,1.0000000000000000E+000
19,56,1.0000000000000000E+000
19,57,7.3401534526854217E-001
19,58,1.0000000000000000E+000
19,59,1.0000000000000000E+000
19,60,1.0000000000000000E+000
19,61,1.0000000000000000E+000
19,62,9.9549549549549554E-001
19,63,1.0000000000000000E+000
19,64,1.0000000000000000E+000
19,65,1.0000000000000000E+000
19,66,1.0000000000000000E+000
19,67,1.2871287128712872E-001
19,68,9.9492385786802029E-001
19,69,1.0000000000000000E+000
19,70,8.7500000000000000E-001
19,71,6.1194029850746268E-001
19,72,1.0000000000000000E+000
19,73,1.0000000000000000E+000
19,74,1.0000000000000000E+000
19,75,9.9186991869918695E-001
19,76,1.0000000000000000E+000
19,77,5.2941176470588236E-001
20,25,5.0000000000000000E-001
20,26,8.1250000000000000E-001
20,27,5.6250000000000000E-001
20,35,8.1250000000000000E-001
20,39,7.5000000000000000E-001
20,45,2.5000000000000000E-001
20,47,2.5000000000000000E-001
20,51,2.5000000000000000E-001
20,54,6.2500000000000000E-002
20,57,1.0000000000000000E+000
20,67,5.6250000000000000E-001
20,68,2.5000000000000000E-001
20,69,2.5000000000000000E-001
20,71,1.0000000000000000E+000
20,77,1.0000000000000000E+000
21,22,1.2500000000000000E-001
21,23,1.0000000000000000E+000
21,26,1.0000000000000000E+000
21,32,1.0000000000000000E+000
21,35,1.0000000000000000E+000
21,39,1.0000000000000000E+000
21,40,3.7500000000000000E-001
21,41,6.8750000000000000E-001
21,44,1.2500000000000000E-001
21,45,1.0000000000000000E+000
21,46,1.0000000000000000E+000
21,51,1.0000000000000000E+000
21,53,6.2500000000000000E-002
21,54,1.0000000000000000E+000
21,57,1.0000000000000000E+000
21,62,9.3750000000000000E-001
21,68,1.0000000000000000E+000
21,69,1.0000000000000000E+000
21,71,1.0000000000000000E+000
21,75,1.0000000000000000E+000
21,77,1.0000000000000000E+000
22,23,1.0000000000000000E+000
22,26,1.0000000000000000E+000
22,32,1.0000000000000000E+000
22,34,2.5000000000000000E-001
22,35,1.0000000000000000E+000
22,39,6.1702127659574468E-001
22,42,1.0000000000000000E+000
22,45,1.0000000000000000E+000
22,46,1.0000000000000000E+000
22,50,1.0000000000000000E+000
22,51,1.0000000000000000E+000
22,54,1.0000000000000000E+000
22,57,1.0000000000000000E+000
22,62,2.1276595744680851E-002
22,63,3.1250000000000000E-001
22,65,8.7500000000000000E-001
22,68,1.0000000000000000E+000
22,69,1.0000000000000000E+000
22,71,1.0000000000000000E+000
22,73,1.0000000000000000E+000
22,75,1.0000000000000000E+000
22,77,6.5957446808510634E-001
23,24,1.0000000000000000E+000
23,26,7.2392638036809820E-001
23,29,1.0000000000000000E+000
23,30,1.0000000000000000E+000
23,32,1.0000000000000000E+000
23,33,1.0000000000000000E+000
23,34,1.0000000000000000E+000
23,35,4.2682926829268292E-001
23,36,1.0000000000000000E+000
23,37,1.0000000000000000E+000
23,39,9.4478527607361962E-001
23,40,9.3750000000000000E-001
23,41,9.3846153846153846E-001
23,42,1.0000000000000000E+000
23,44,1.0000000000000000E+000
23,45,7.7083333333333337E-001
