vector_index,x,y,is_seed,n_memberships,cluster_id
1,  0.0000000000000000E+00,  1.0439653646354488E+00,0,1,6
2,  2.0040080160320640E-03,  1.0060049863489917E+00,1,1,6
3,  4.0080160320641279E-03,  9.6093711024607475E-01,0,0,0
4,  6.0120240480961915E-03,  9.8778686802368898E-01,0,1,6
5,  8.0160320641282558E-03,  1.0342740671673403E+00,0,1,6
6,  1.0020040080160320E-02,  1.1182517334616913E+00,0,1,4
7,  1.2024048096192383E-02,  9.9751916494104564E-01,0,1,6
8,  1.4028056112224447E-02,  1.0728113257673053E+00,0,1,4
9,  1.6032064128256512E-02,  1.0135575369006999E+00,0,1,6
10,  1.8036072144288574E-02,  1.0423925510632248E+00,0,1,6
11,  2.0040080160320640E-02,  1.1279974667157937E+00,0,1,4
12,  2.2044088176352703E-02,  1.0890420586466729E+00,0,1,4
13,  2.4048096192384766E-02,  9.7409087502195701E-01,0,1,6
14,  2.6052104208416832E-02,  1.0175147856354321E+00,0,1,6
15,  2.8056112224448895E-02,  1.1330211664783238E+00,0,1,4
16,  3.0060120240480961E-02,  1.0689200910207455E+00,1,1,4
17,  3.2064128256513023E-02,  9.9195162775559664E-01,0,1,6
18,  3.4068136272545090E-02,  1.0160285768979647E+00,0,1,6
19,  3.6072144288577149E-02,  1.1174695726556396E+00,0,1,4
20,  3.8076152304609215E-02,  1.1410181455984647E+00,1,1,4
21,  4.0080160320641281E-02,  1.0813393430537830E+00,0,1,4
22,  4.2084168336673340E-02,  1.2496026357940262E+00,0,1,1
23,  4.4088176352705406E-02,  1.1439181207748053E+00,0,1,4
24,  4.6092184368737472E-02,  1.0755212855151033E+00,0,1,4
25,  4.8096192384769532E-02,  1.0397141403570496E+00,0,2,4
25,  4.8096192384769532E-02,  1.0397141403570496E+00,0,2,6
26,  5.0100200400801598E-02,  1.0319194259576461E+00,0,1,6
27,  5.2104208416833664E-02,  1.1279702278135895E+00,0,1,4
28,  5.4108216432865730E-02,  1.0731988389666245E+00,0,1,4
29,  5.6112224448897789E-02,  1.2334786306743502E+00,0,1,2
30,  5.8116232464929855E-02,  1.2236346621175305E+00,0,1,2
31,  6.0120240480961921E-02,  1.1671178535671793E+00,0,0,0
32,  6.2124248496993981E-02,  1.0360009878558314E+00,0,2,4
32,  6.2124248496993981E-02,  1.0360009878558314E+00,0,2,6
33,  6.4128256513026047E-02,  1.0774022796816567E+00,0,1,4
34,  6.6132264529058113E-02,  1.2282647246633727E+00,0,1,2
35,  6.8136272545090179E-02,  1.0927731422803584E+00,0,1,4
36,  7.0140280561122245E-02,  1.2278705822368046E+00,0,1,1
37,  7.2144288577154297E-02,  1.1817147582593543E+00,0,1,2
38,  7.4148296593186364E-02,  1.1524164046519523E+00,0,0,0
39,  7.6152304609218430E-02,  1.0957540331876594E+00,0,1,4
40,  7.8156312625250496E-02,  1.1486541325552531E+00,0,0,0
41,  8.0160320641282562E-02,  1.1758839353750041E+00,0,1,2
42,  8.2164328657314628E-02,  1.2498907483862753E+00,0,1,1
43,  8.4168336673346680E-02,  1.0942295364199213E+00,0,1,4
44,  8.6172344689378746E-02,  1.1501448298347179E+00,0,0,0
45,  8.8176352705410813E-02,  1.1801747981236848E+00,0,1,2
46,  9.0180360721442879E-02,  1.2373988686625665E+00,0,1,1
