vector_index,x,y,is_seed,n_memberships,cluster_id
1, -1.0000000000000000E+00, -3.7363437756374102E-02,1,1,3
2, -9.9599198396793587E-01,  1.3018379716421685E-01,0,1,1
3, -9.9198396793587174E-01,  1.4112584732068642E-01,0,1,1
4, -9.8797595190380760E-01,  2.3315535683747923E-01,0,1,1
5, -9.8396793587174347E-01, -1.3362666231240647E-01,0,1,3
6, -9.7995991983967934E-01,  2.5938316739926465E-01,0,1,1
7, -9.7595190380761521E-01, -3.9887485952351476E-01,0,1,4
8, -9.7194388777555107E-01,  1.7169435224493129E-02,0,2,1
8, -9.7194388777555107E-01,  1.7169435224493129E-02,0,2,3
9, -9.6793587174348694E-01,  4.6643654278234137E-02,0,2,1
9, -9.6793587174348694E-01,  4.6643654278234137E-02,0,2,3
10, -9.6392785571142281E-01,  2.7212513725429949E-01,0,1,1
11, -9.5991983967935868E-01,  1.5115663867210785E-01,0,1,1
12, -9.5591182364729455E-01, -1.3330202448711481E-01,0,1,3
13, -9.5190380761523041E-01, -4.7998422850139361E-02,0,1,3
14, -9.4789579158316628E-01,  1.8993539457487194E-01,0,1,1
15, -9.4388777555110226E-01,  1.3559476602412313E-01,0,1,1
16, -9.3987975951903813E-01,  3.6801983257727044E-02,0,1,1
17, -9.3587174348697399E-01,  5.7688425428362722E-02,0,1,1
18, -9.3186372745490986E-01,  2.9432704719857372E-01,1,1,1
19, -9.2785571142284573E-01,  5.2803163486204452E-02,0,1,1
20, -9.2384769539078160E-01,  1.3998170561261483E-01,0,1,1
21, -9.1983967935871747E-01,  5.9285567531117844E-01,0,1,1
22, -9.1583166332665333E-01, -1.2458955798288218E-01,0,1,3
23, -9.1182364729458920E-01, -2.0893267464010654E-01,0,1,3
24, -9.0781563126252507E-01,  3.1945308031870057E-01,0,1,1
25, -9.0380761523046094E-01,  2.8316267675249501E-02,0,1,1
26, -8.9979959919839680E-01,  1.0171764801120972E-01,0,1,1
27, -8.9579158316633267E-01,  1.0464777446720225E-02,0,1,1
28, -8.9178356713426854E-01,  1.1607763583995745E-01,1,1,1
29, -8.8777555110220441E-01,  4.8909769494859878E-01,0,1,1
30, -8.8376753507014028E-01,  3.3117905730604813E-01,0,1,1
31, -8.7975951903807614E-01,  3.4457233313141411E-01,0,1,1
32, -8.7575150300601201E-01, -1.0973245480810154E-01,0,1,3
33, -8.7174348697394788E-01, -5.5321315921897818E-02,0,2,1
33, -8.7174348697394788E-01, -5.5321315921897818E-02,0,2,3
34, -8.6773547094188375E-01, -3.9149858629486556E-01,1,1,4
35, -8.6372745490981961E-01,  1.5860025230161279E-02,0,1,1
36, -8.5971943887775548E-01,  3.7050729138294658E-01,0,1,1
37, -8.5571142284569146E-01,  2.8399793464673329E-01,0,1,1
38, -8.5170340681362733E-01,  1.3775956168732581E-01,0,1,1
39, -8.4769539078156320E-01,  1.7906743910731338E-01,0,1,1
40, -8.4368737474949906E-01,  4.7227461856263392E-02,0,1,1
41, -8.3967935871743493E-01,  2.2744530923191514E-01,0,1,1
42, -8.3567134268537080E-01,  3.4117013456411388E-01,0,1,1
43, -8.3166332665330667E-01, -1.3366985291499922E-01,0,1,3
44, -8.2765531062124253E-01,  2.5096224523901922E-01,0,1,1
45, -8.2364729458917840E-01,  3.7905716017743696E-01,0,1,1
46, -8.1963927855711427E-01,  1.1109998051320281E-01,0,1,1
47, -8.1563126252505014E-01,  3.3582248664282333E-01,0,1,1
48, -8.1162324649298601E-01,  7.6018815301005827E-01,1,1,1
49, -8.0761523046092187E-01,  1.7797628059754378E-01,0,1,1
50, -8.0360721442885774E-01,  2.7910660147088806E-01,0,1,1
51, -7.9959919839679361E-01,  5.4447007041991596E-02,0,1,1
52, -7.9559118236472948E-01,  2.3993487229032429E-01,0,1,1
53, -7.9158316633266534E-01,  2.9737826894916380E-01,0,1,1
54, -7.8757515030060121E-01,  2.4594490971362001E-01,0,1,1
55, -7.8356713426853708E-01,  4.7031751335446514E-03,0,1,1
56, -7.7955911823647295E-01,  2.5159379750429872E-01,0,1,1
57, -7.7555110220440882E-01,  5.0445334979561107E-01,0,1,1
