vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2
1,-1.0,-0.7201289126827995,1,0.9999824017659394,0.9999824017659394,1.7598234060512498e-05
2,-0.995991983967936,-0.807057231353318,1,0.9999732978967311,0.9999732978967311,2.6702103268896414e-05
3,-0.9919839679358716,-0.9720418618877088,1,0.9999468515993243,0.9999468515993243,5.314840067566667e-05
4,-0.9879759519038076,-1.10533925934873,1,0.9999092047261711,0.9999092047261711,9.079527382896834e-05
5,-0.9839679358717436,-0.8282912090207689,1,0.9999639653530612,0.9999639653530612,3.6034646938756276e-05
6,-0.9799599198396792,-0.8812227625950088,1,0.99995288959161,0.99995288959161,4.711040839004204e-05
7,-0.9759519038076152,-0.7728651636096839,1,0.9999662050265361,0.9999662050265361,3.379497346392837e-05
8,-0.9719438877755512,-0.8168534152147082,1,0.9999571618950511,0.9999571618950511,4.283810494885142e-05
9,-0.9679358717434868,-0.7259612004231069,1,0.9999672618648809,0.9999672618648809,3.2738135119070776e-05
10,-0.9639278557114228,-1.034902753734959,1,0.9998938441274337,0.9998938441274337,0.00010615587256643194
11,-0.9599198396793588,-0.6563608662318522,1,0.9999709229847155,0.9999709229847155,2.9077015284456724e-05
12,-0.9559118236472944,-0.8723037263561092,1,0.9999306429581255,0.9999306429581255,6.935704187445943e-05
13,-0.9519038076152304,-0.4887554407054077,1,0.9999825147380071,0.9999825147380071,1.7485261992797665e-05
14,-0.9478957915831664,-1.0336291467842462,1,0.9998628505591347,0.9998628505591347,0.0001371494408652134
15,-0.9438877755511024,-0.5405827904691547,1,0.9999749368201671,0.9999749368201671,2.506317983278597e-05
16,-0.939879759519038,-0.8401773623455467,1,0.9999184108800685,0.9999184108800685,8.158911993148208e-05
17,-0.935871743486974,-1.0020270876968376,1,0.9998498503482353,0.9998498503482353,0.00015014965176468042
18,-0.93186372745491,-0.960504621720684,1,0.999860046263086,0.999860046263086,0.0001399537369140394
19,-0.9278557114228456,-0.9197808844845556,1,0.9998692926959961,0.9998692926959961,0.00013070730400393802
20,-0.9238476953907816,-0.7628622015011799,1,0.9999179218357898,0.9999179218357898,8.207816421024651e-05
21,-0.9198396793587176,-0.735112261110335,1,0.9999201629175739,0.9999201629175739,7.9837082426182e-05
22,-0.9158316633266532,-0.9464033274410224,1,0.9998268536743375,0.9998268536743375,0.0001731463256624981
23,-0.9118236472945892,-0.828518213041375,1,0.9998741211158788,0.9998741211158788,0.00012587888412123955
24,-0.9078156312625252,-0.3871771908026774,1,0.9999726093445769,0.9999726093445769,2.7390655422995185e-05
25,-0.9038076152304608,-0.4621065964407795,1,0.9999605791330487,0.9999605791330487,3.942086695134404e-05
26,-0.8997995991983968,-0.7123344644619872,1,0.9998957828933464,0.9998957828933464,0.00010421710665359836
27,-0.8957915831663327,-0.7839824706990253,1,0.9998582137825008,0.9998582137825008,0.00014178621749910822
28,-0.8917835671342685,-0.7595608689248848,1,0.9998601645140822,0.9998601645140822,0.00013983548591768526
29,-0.8877755511022044,-0.6528475076583254,1,0.9998954644088308,0.9998954644088308,0.0001045355911692192
30,-0.8837675350701403,-0.9720935831799616,1,0.9996907833499493,0.9996907833499493,0.0003092166500506158
31,-0.8797595190380761,-0.8109943455608213,1,0.9997988955464294,0.9997988955464294,0.0002011044535705317
32,-0.875751503006012,-1.085219820787542,1,0.9995187252118611,0.9995187252118611,0.00048127478813871587
33,-0.8717434869739479,-0.6636423494268399,1,0.9998575145052154,0.9998575145052154,0.0001424854947845504
34,-0.8677354709418837,-0.6060317539432193,1,0.9998741690653541,0.9998741690653541,0.00012583093464592997
35,-0.8637274549098196,-0.8240922022795141,1,0.9997295815644296,0.9997295815644296,0.0002704184355704833
36,-0.8597194388777555,-0.4046415250975044,1,0.999928092809424,0.999928092809424,7.190719057614113e-05
37,-0.8557114228456915,-0.9565759782918511,1,0.9995494402664188,0.9995494402664188,0.0004505597335812993
38,-0.8517034068136273,-0.9962817896692188,1,0.9994665632733984,0.9994665632733984,0.0005334367266014416
39,-0.8476953907815632,-0.650500417851132,1,0.9997961214003998,0.9997961214003998,0.00020387859960025375
40,-0.8436873747494991,-0.4779550889765672,1,0.9998763508434028,0.9998763508434028,0.00012364915659724817
41,-0.8396793587174349,-0.3425731791432961,1,0.9999170840777386,0.9999170840777386,8.291592226147653e-05
42,-0.8356713426853708,-0.7631195379445296,1,0.9996505671787925,0.9996505671787925,0.00034943282120744465
43,-0.8316633266533067,-0.4475904866203541,1,0.9998624186043574,0.9998624186043574,0.00013758139564257104
44,-0.8276553106212425,-0.6630123151426265,1,0.9997063826275112,0.9997063826275112,0.00029361737248875857
45,-0.8236472945891784,-0.6818200491665207,1,0.9996687119684144,0.9996687119684144,0.00033128803158559764
46,-0.8196392785571143,-0.462546569616894,1,0.9998221072553286,0.9998221072553286,0.00017789274467135523
47,-0.8156312625250501,-0.5007979493674164,1,0.9997845291886267,0.9997845291886267,0.00021547081137336045
48,-0.811623246492986,-0.938524924382822,1,0.9991893409146663,0.9991893409146663,0.0008106590853336682
49,-0.8076152304609219,-0.3199223909766646,1,0.9998637525720823,0.9998637525720823,0.00013624742791784183
50,-0.8036072144288577,-0.3311961580282251,1,0.9998480965157135,0.9998480965157135,0.00015190348428654248
51,-0.7995991983967936,-0.7243109370954931,1,0.9994563707713475,0.9994563707713475,0.0005436292286524385
52,-0.7955911823647295,-0.5120216580419772,1,0.9996890695940049,0.9996890695940049,0.00031093040599509606
53,-0.7915831663326653,-0.4843602954087829,1,0.9996950117081681,0.9996950117081681,0.0003049882918318257
54,-0.7875751503006012,-0.523015547436421,1,0.9996339237747317,0.9996339237747317,0.0003660762252683528
55,-0.7835671342685371,-0.6771952993061582,1,0.9993923901523315,0.9993923901523315,0.0006076098476684881
56,-0.779559118236473,-0.6934429100605563,1,0.9993253470748023,0.9993253470748023,0.000674652925197715
57,-0.7755511022044088,-0.5562130186071067,1,0.9995114422567454,0.9995114422567454,0.0004885577432546153
58,-0.7715430861723447,-0.3085403684928164,1,0.9997541951016568,0.9997541951016568,0.0002458048983431544
59,-0.7675350701402806,-0.4263501093616746,1,0.9996211753960617,0.9996211753960617,0.000378824603938391
60,-0.7635270541082164,-0.601176974633654,1,0.9993326038946151,0.9993326038946151,0.0006673961053848755
61,-0.7595190380761523,-0.3646983340226356,1,0.999641514070946,0.999641514070946,0.000358485929053973
62,-0.7555110220440882,-1.0807305682141914,1,0.9976548312127855,0.9976548312127855,0.002345168787214339
63,-0.751503006012024,-0.2732528719496273,1,0.9996908739062601,0.9996908739062601,0.0003091260937399839
64,-0.7474949899799599,-0.8429327357155397,1,0.9984523541280339,0.9984523541280339,0.0015476458719661326
65,-0.7434869739478958,-0.5594621361764179,1,0.9991934141412113,0.9991934141412113,0.0008065858587886721
66,-0.7394789579158316,-0.7028918947568921,1,0.998763441060479,0.998763441060479,0.0012365589395209973
67,-0.7354709418837675,-0.7298781789117161,1,0.9986035610601295,0.9986035610601295,0.0013964389398705241
68,-0.7314629258517034,-0.2307604942277028,1,0.9996200405931712,0.9996200405931712,0.0003799594068287668
69,-0.7274549098196392,-0.5484500599016567,1,0.9990049018197231,0.9990049018197231,0.0009950981802769343
70,-0.7234468937875751,-0.377593011229007,1,0.9993337496196664,0.9993337496196664,0.0006662503803336298
71,-0.719438877755511,-0.4482618712868587,1,0.9991389238173652,0.9991389238173652,0.000861076182634724
72,-0.7154308617234469,-0.3354535580022696,1,0.99932841684644,0.99932841684644,0.0006715831535599908
73,-0.7114228456913828,-0.4074813131707145,1,0.9991279076242149,0.9991279076242149,0.0008720923757851041
74,-0.7074148296593187,-0.6714281041563512,1,0.9982099531334182,0.9982099531334182,0.0017900468665817588
75,-0.7034068136272545,-0.207560263365081,1,0.9994354192480039,0.9994354192480039,0.0005645807519960524
76,-0.6993987975951904,-0.4975489118226433,1,0.9986807936688842,0.9986807936688842,0.0013192063311158176
77,-0.6953907815631263,-0.7020979428582028,1,0.9977450987286473,0.9977450987286473,0.002254901271352674
78,-0.6913827655310621,-0.4683885632553068,1,0.9986214630124266,0.9986214630124266,0.0013785369875733962
79,-0.687374749498998,-0.0745975408711338,1,0.999503134606527,0.999503134606527,0.0004968653934729881
80,-0.6833667334669339,-0.1966891185111692,1,0.9992424077642011,0.9992424077642011,0.0007575922357988611
81,-0.6793587174348698,-0.4284478617513113,1,0.9985123316051701,0.9985123316051701,0.0014876683948299543
82,-0.6753507014028056,-0.420552943669297,1,0.998453262547523,0.998453262547523,0.0015467374524770388
83,-0.6713426853707415,-0.4070123809849595,1,0.998413978568119,0.998413978568119,0.0015860214318809797
84,-0.6673346693386774,0.0806802580348134,1,0.9995639786870729,0.9995639786870729,0.0004360213129271805
85,-0.6633266533066133,-0.250266216166916,1,0.9987990539325732,0.9987990539325732,0.001200946067426795
86,-0.6593186372745492,-0.2326289451108844,1,0.9987804654441086,0.9987804654441086,0.0012195345558913711
87,-0.6553106212424851,-0.1045645516786016,1,0.9990806736558029,0.9990806736558029,0.0009193263441971175
88,-0.6513026052104209,-0.2548473786155392,1,0.9985405193364629,0.9985405193364629,0.0014594806635370404
89,-0.6472945891783568,-0.3463976075208542,1,0.9980586972493463,0.9980586972493463,0.0019413027506536848
90,-0.6432865731462927,-0.325843116109581,1,0.9980414617523938,0.9980414617523938,0.0019585382476061917
91,-0.6392785571142285,-0.2928773661112698,1,0.9980821024084786,0.9980821024084786,0.0019178975915213586
92,-0.6352705410821644,-0.2779855294662971,1,0.998038073194813,0.998038073194813,0.0019619268051870096
93,-0.6312625250501003,-0.1169991413728045,1,0.9986093475048884,0.9986093475048884,0.0013906524951115787
94,-0.6272545090180361,-0.2441198408746124,1,0.9979664084310631,0.9979664084310631,0.0020335915689368945
95,-0.623246492985972,-0.0999649705288281,1,0.9984933193478748,0.9984933193478748,0.0015066806521252401
96,-0.6192384769539079,-0.2546202699295322,1,0.9976562496134254,0.9976562496134254,0.0023437503865746593
97,-0.6152304609218437,-0.2147338837804693,1,0.9977390674000702,0.9977390674000702,0.0022609325999297506
98,-0.6112224448897796,-0.6220850266859808,1,0.9944180565931234,0.9944180565931234,0.005581943406876351
99,-0.6072144288577155,-0.0311633227749346,1,0.9983818849369043,0.9983818849369043,0.001618115063095738
100,-0.6032064128256514,-0.1371151304717041,1,0.9977584055367261,0.9977584055367261,0.0022415944632738416
101,-0.5991983967935872,0.001205228384756,1,0.9983131085259876,0.9983131085259876,0.001686891474012304
102,-0.5951903807615231,-0.7696318371617841,1,0.9914501001667013,0.9914501001667013,0.008549899833298508
103,-0.591182364729459,0.2353102114972276,1,0.9989827427583632,0.9989827427583632,0.0010172572416367353
104,-0.5871743486973948,-0.2022666230258244,1,0.9967088143117468,0.9967088143117468,0.0032911856882531
105,-0.5831663326653307,0.0553038980168419,1,0.9981133566476591,0.9981133566476591,0.001886643352340934
106,-0.5791583166332666,-0.3662978186916393,1,0.9948300934262809,0.9948300934262809,0.005169906573719023
107,-0.5751503006012024,-0.0277458201898909,1,0.9973795989451425,0.9973795989451425,0.002620401054857507
108,-0.5711422845691383,-0.3529676817730078,1,0.994409761159827,0.994409761159827,0.0055902388401729225
109,-0.5671342685370742,-0.2590223292133093,1,0.9951037901282948,0.9951037901282948,0.004896209871705239
110,-0.56312625250501,0.2565537657633372,1,0.998468156632816,0.998468156632816,0.0015318433671840206
111,-0.5591182364729459,-0.1563729530985611,1,0.9955840111540477,0.9955840111540477,0.004415988845952326
112,-0.5551102204408818,-0.0667338662458189,1,0.9961523413454311,0.9961523413454311,0.0038476586545688643
113,-0.5511022044088176,0.0718091373201156,1,0.9970327114901412,0.9970327114901412,0.002967288509858777
114,-0.5470941883767535,0.0049480008410139,1,0.996320007912476,0.996320007912476,0.0036799920875240496
115,-0.5430861723446894,-0.0560885636606634,1,0.9955369221919501,0.9955369221919501,0.00446307780804993
116,-0.5390781563126252,-0.0051641121320053,1,0.9957707091929178,0.9957707091929178,0.004229290807082179
117,-0.5350701402805611,0.4105428364865328,1,0.9983944143812894,0.9983944143812894,0.0016055856187104603
118,-0.531062124248497,-0.073648007903711,1,0.9945181299005735,0.9945181299005735,0.005481870099426435
