vector_index,x,y,is_seed,n_memberships,cluster_id
1,  0.0000000000000000E+00,  9.9567269196596986E-01,1,1,18
2,  2.0040080160320640E-03,  1.0589067803277050E+00,0,1,15
3,  4.0080160320641279E-03,  1.0922212066083470E+00,0,1,15
4,  6.0120240480961915E-03,  1.0783304387070758E+00,0,1,15
5,  8.0160320641282558E-03,  9.6134623026232968E-01,0,0,0
6,  1.0020040080160320E-02,  1.0165847867222093E+00,0,0,0
7,  1.2024048096192383E-02,  1.0384582456408433E+00,0,1,15
8,  1.4028056112224447E-02,  1.0144893697221617E+00,0,0,0
9,  1.6032064128256512E-02,  1.0524519105486796E+00,0,1,15
10,  1.8036072144288574E-02,  1.0794689820840553E+00,1,1,15
11,  2.0040080160320640E-02,  1.0934360699687555E+00,0,1,15
12,  2.2044088176352703E-02,  1.1343278392100939E+00,1,1,13
13,  2.4048096192384766E-02,  1.0303565481283441E+00,0,1,15
14,  2.6052104208416832E-02,  9.7821680071020711E-01,0,1,18
15,  2.8056112224448895E-02,  1.0756320613451964E+00,0,1,15
16,  3.0060120240480961E-02,  1.1633712058174437E+00,0,1,10
17,  3.2064128256513023E-02,  1.0378324530915108E+00,1,1,15
18,  3.4068136272545090E-02,  1.1062225568243551E+00,0,1,13
19,  3.6072144288577149E-02,  1.1109471050190656E+00,0,1,13
20,  3.8076152304609215E-02,  1.0868907072248009E+00,0,1,15
21,  4.0080160320641281E-02,  1.0805509637222057E+00,0,1,15
22,  4.2084168336673340E-02,  1.0317789963647843E+00,0,1,15
23,  4.4088176352705406E-02,  9.5799815791219678E-01,1,1,18
24,  4.6092184368737472E-02,  1.0283922129623424E+00,0,1,15
25,  4.8096192384769532E-02,  1.0736736343628741E+00,0,1,15
26,  5.0100200400801598E-02,  1.1638685106230207E+00,0,1,10
27,  5.2104208416833664E-02,  1.0981922687473977E+00,0,1,13
28,  5.4108216432865730E-02,  1.0777717779704725E+00,1,1,15
29,  5.6112224448897789E-02,  1.0596759487841894E+00,0,1,15
30,  5.8116232464929855E-02,  1.1551801291895700E+00,1,1,10
31,  6.0120240480961921E-02,  1.2012247008042294E+00,0,1,10
32,  6.2124248496993981E-02,  1.1879907062947008E+00,1,1,10
33,  6.4128256513026047E-02,  1.1647834097630003E+00,0,1,10
34,  6.6132264529058113E-02,  1.0428701937411697E+00,0,1,15
35,  6.8136272545090179E-02,  1.1148549494187932E+00,1,1,13
36,  7.0140280561122245E-02,  1.2594992869590773E+00,1,1,9
37,  7.2144288577154297E-02,  1.2133368729593517E+00,0,1,10
38,  7.4148296593186364E-02,  1.0531809131324530E+00,0,1,15
39,  7.6152304609218430E-02,  1.1488477476255041E+00,0,1,10
40,  7.8156312625250496E-02,  1.1790080964222400E+00,0,1,10
41,  8.0160320641282562E-02,  1.1124375394471502E+00,0,1,13
42,  8.2164328657314628E-02,  1.0185109845398941E+00,0,1,15
43,  8.4168336673346680E-02,  1.1746087324762933E+00,0,1,10
44,  8.6172344689378746E-02,  1.1220955003205237E+00,0,1,13
45,  8.8176352705410813E-02,  1.1261020095524668E+00,0,0,0
46,  9.0180360721442879E-02,  1.1575090709984490E+00,1,1,10
47,  9.2184368737474945E-02,  1.1757132889729520E+00,0,1,10
48,  9.4188376753507011E-02,  1.1877857348210683E+00,0,1,10
49,  9.6192384769539063E-02,  1.1345799791546596E+00,0,1,10
50,  9.8196392785571129E-02,  1.1819225040547066E+00,0,1,10
51,  1.0020040080160320E-01,  1.0843545089082749E+00,0,1,13
52,  1.0220440881763526E-01,  1.2250471011108959E+00,0,1,9
53,  1.0420841683366733E-01,  1.0179793927818430E+00,0,1,15
54,  1.0621242484969939E-01,  1.1930307547316716E+00,0,1,10
55,  1.0821643286573146E-01,  1.2783075408857894E+00,0,1,8
56,  1.1022044088176351E-01,  1.1487920877845181E+00,0,1,10
57,  1.1222444889779558E-01,  1.2731345655431312E+00,0,1,8
58,  1.1422845691382764E-01,  1.3073663597233645E+00,1,1,5
59,  1.1623246492985971E-01,  1.0055522737996281E+00,0,1,15
60,  1.1823647294589178E-01,  1.2260413421764134E+00,0,1,9
61,  1.2024048096192384E-01,  1.0413667897303469E+00,1,1,15
62,  1.2224448897795590E-01,  1.2362665027138928E+00,1,1,9
63,  1.2424849699398796E-01,  1.2479958714891406E+00,0,2,8
63,  1.2424849699398796E-01,  1.2479958714891406E+00,0,2,9
64,  1.2625250501002003E-01,  1.0782294272014896E+00,0,1,13
65,  1.2825651302605209E-01,  1.3922546331895602E+00,0,1,3
66,  1.3026052104208416E-01,  1.2807828833665009E+00,0,0,0
67,  1.3226452905811623E-01,  1.2041105770075491E+00,0,1,9
68,  1.3426853707414829E-01,  1.3732867418414272E+00,0,1,3
69,  1.3627254509018036E-01,  1.1436135837763244E+00,0,1,10
70,  1.3827655310621242E-01,  1.1879000691456429E+00,1,1,10
71,  1.4028056112224449E-01,  1.1139773202792249E+00,1,1,10
72,  1.4228456913827653E-01,  1.4156231484696258E+00,1,1,3
73,  1.4428857715430859E-01,  1.3128670784921521E+00,0,1,5
74,  1.4629258517034066E-01,  1.3409897546335678E+00,0,1,3
75,  1.4829659318637273E-01,  1.3187852412742698E+00,0,1,5
76,  1.5030060120240479E-01,  1.3430876127741331E+00,1,1,3
77,  1.5230460921843686E-01,  1.3104157594442487E+00,0,1,5
78,  1.5430861723446893E-01,  1.3288521812479086E+00,0,1,3
79,  1.5631262525050099E-01,  1.3206965864084670E+00,0,1,5
80,  1.5831663326653306E-01,  1.2707876433439897E+00,0,1,5
81,  1.6032064128256512E-01,  1.3171140583429783E+00,0,1,5
82,  1.6232464929859719E-01,  1.3454348101650306E+00,0,1,3
83,  1.6432865731462926E-01,  1.3370913927481956E+00,0,1,3
84,  1.6633266533066132E-01,  1.2194484415242299E+00,0,1,9
85,  1.6833667334669336E-01,  1.2331983202246957E+00,0,2,8
85,  1.6833667334669336E-01,  1.2331983202246957E+00,0,2,9
86,  1.7034068136272543E-01,  1.4243357460470478E+00,0,1,3
87,  1.7234468937875749E-01,  1.3208742695067204E+00,0,1,3
88,  1.7434869739478956E-01,  1.3942450385556853E+00,0,1,3
89,  1.7635270541082163E-01,  1.2672836872215127E+00,0,1,5
90,  1.7835671342685369E-01,  1.2410168599082614E+00,1,1,8
91,  1.8036072144288576E-01,  1.2941973412763068E+00,1,1,5
92,  1.8236472945891782E-01,  1.3471071223523476E+00,0,1,3
93,  1.8436873747494989E-01,  1.3158594876300347E+00,0,1,3
94,  1.8637274549098196E-01,  1.4760267980466946E+00,1,1,1
95,  1.8837675350701402E-01,  1.3911405547664990E+00,0,1,3
96,  1.9038076152304609E-01,  1.5295288287279731E+00,0,1,1
97,  1.9238476953907813E-01,  1.4174382619050476E+00,0,1,3
98,  1.9438877755511019E-01,  1.1931143655286278E+00,0,1,9
99,  1.9639278557114226E-01,  1.4787714839086394E+00,0,1,1
100,  1.9839679358717432E-01,  1.2733975737864740E+00,0,1,5
101,  2.0040080160320639E-01,  1.4197201476398884E+00,1,1,3
102,  2.0240480961923846E-01,  1.3409874516822431E+00,1,1,3
103,  2.0440881763527052E-01,  1.5860314316479698E+00,1,1,1
104,  2.0641282565130259E-01,  1.5323497838345301E+00,0,1,1
105,  2.0841683366733466E-01,  1.3550053697627733E+00,0,1,3
106,  2.1042084168336672E-01,  1.4101860067253378E+00,0,1,3
107,  2.1242484969939879E-01,  1.4453929961903782E+00,0,1,1
108,  2.1442885771543085E-01,  1.5016509619050038E+00,0,1,1
109,  2.1643286573146292E-01,  1.4353328361873452E+00,0,0,0
110,  2.1843687374749496E-01,  1.3498090284874651E+00,0,1,3
111,  2.2044088176352702E-01,  1.3796951501042840E+00,0,1,3
112,  2.2244488977955909E-01,  1.4445061773081107E+00,0,1,1
113,  2.2444889779559116E-01,  1.5549522458509866E+00,0,1,1
114,  2.2645290581162322E-01,  1.4897993249275872E+00,0,1,1
115,  2.2845691382765529E-01,  1.3899723633657264E+00,0,1,3
116,  2.3046092184368736E-01,  1.5172484166607603E+00,1,1,1
117,  2.3246492985971942E-01,  1.4311869532272772E+00,0,1,1
118,  2.3446893787575149E-01,  1.5468619590912012E+00,0,1,1
119,  2.3647294589178355E-01,  1.6949075483674205E+00,1,1,1
120,  2.3847695390781562E-01,  1.4453210980805475E+00,1,1,1
121,  2.4048096192384769E-01,  1.5518855066170727E+00,0,1,1
122,  2.4248496993987975E-01,  1.4187808045238641E+00,0,1,3
123,  2.4448897795591179E-01,  1.4789732069599260E+00,0,1,1
124,  2.4649298597194386E-01,  1.4956299897056149E+00,0,1,1
125,  2.4849699398797592E-01,  1.4796090358048342E+00,0,1,1
126,  2.5050100200400799E-01,  1.7228706719648041E+00,0,1,1
127,  2.5250501002004005E-01,  1.4772937603231626E+00,0,1,1
128,  2.5450901803607212E-01,  1.5622580544304427E+00,0,1,1
129,  2.5651302605210419E-01,  1.3373069208950632E+00,0,1,3
130,  2.5851703406813625E-01,  1.5565024515511432E+00,1,1,1
131,  2.6052104208416832E-01,  1.6257494941886079E+00,1,1,1
132,  2.6252505010020039E-01,  1.4765090300645205E+00,1,1,1
133,  2.6452905811623245E-01,  1.2973027373993351E+00,0,1,3
134,  2.6653306613226452E-01,  1.5294852279100455E+00,0,1,1
135,  2.6853707414829658E-01,  1.5386716609606907E+00,0,1,1
136,  2.7054108216432865E-01,  1.6086286445133213E+00,0,1,1
137,  2.7254509018036072E-01,  1.7333252119923077E+00,0,1,1
138,  2.7454909819639278E-01,  1.5134005719366004E+00,0,1,1
139,  2.7655310621242485E-01,  1.4724023437760663E+00,0,1,1
140,  2.7855711422845691E-01,  1.4467598175416463E+00,0,1,1
141,  2.8056112224448898E-01,  1.5799178807944816E+00,0,1,1
142,  2.8256513026052099E-01,  1.6107697812354047E+00,0,1,1
143,  2.8456913827655306E-01,  1.5170112371758226E+00,1,1,1
144,  2.8657314629258512E-01,  1.6477843601764819E+00,0,1,1
145,  2.8857715430861719E-01,  1.6219113864660364E+00,0,1,1
146,  2.9058116232464926E-01,  1.5853338794717464E+00,0,1,1
147,  2.9258517034068132E-01,  1.4978042982782591E+00,0,1,1
148,  2.9458917835671339E-01,  1.5423728188947003E+00,0,1,1
149,  2.9659318637274545E-01,  1.3563947893260477E+00,1,1,3
150,  2.9859719438877752E-01,  1.6202485989222886E+00,0,1,1
151,  3.0060120240480959E-01,  1.6037863849382503E+00,0,1,1
152,  3.0260521042084165E-01,  1.6237599263575244E+00,0,1,1
153,  3.0460921843687372E-01,  1.6590136230398114E+00,1,1,1
154,  3.0661322645290578E-01,  1.6514452025537971E+00,0,1,1
155,  3.0861723446893785E-01,  1.6062647255947156E+00,1,1,1
156,  3.1062124248496992E-01,  1.6260946596139216E+00,0,1,1
157,  3.1262525050100198E-01,  1.4847907167188259E+00,0,1,1
158,  3.1462925851703405E-01,  1.5706875897201011E+00,0,1,1
159,  3.1663326653306612E-01,  1.6383470160852109E+00,0,1,1
160,  3.1863727454909818E-01,  1.5629666098392307E+00,1,1,1
161,  3.2064128256513025E-01,  1.7284180816259664E+00,0,1,1
162,  3.2264529058116231E-01,  1.5783582508512433E+00,0,1,1
163,  3.2464929859719438E-01,  1.6713496117639315E+00,0,1,1
164,  3.2665330661322645E-01,  1.6652271452250231E+00,0,1,1
165,  3.2865731462925851E-01,  1.7338716433204746E+00,0,1,1
