x1,y_original
-1.0,-0.9493027279419844
-0.9878787878787879,-0.926707775819241
-0.9757575757575757,-1.1131031397362587
-0.9636363636363636,-1.0184793353546027
-0.9515151515151515,-0.9846803062706088
-0.9393939393939394,-0.9440730138672199
-0.9272727272727272,-0.8881738806715765
-0.9151515151515152,-0.7503710627336555
-0.9030303030303031,-0.7101820178698942
-0.8909090909090909,-0.8052494482344215
-0.8787878787878788,-0.7776782264817371
-0.8666666666666667,-0.7897680312579163
-0.8545454545454545,-0.7019558933118255
-0.8424242424242424,-0.6686468142297699
-0.8303030303030303,-0.5960880162058794
-0.8181818181818181,-0.572488538285032
-0.806060606060606,-0.7962906562067362
-0.793939393939394,-0.6000823836897573
-0.7818181818181819,-0.4529083611651554
-0.7696969696969697,-0.5744431335783327
-0.7575757575757576,-0.42401216968245203
-0.7454545454545455,-0.515425234909986
-0.7333333333333334,-0.45267278927130966
-0.7212121212121212,-0.5333754978161743
-0.7090909090909091,-0.5061217027871394
-0.696969696969697,-0.3359000681583529
-0.6848484848484848,-0.29915150728091644
-0.6727272727272727,-0.343340232958506
-0.6606060606060606,-0.4194140606231926
-0.6484848484848484,-0.2934653324411197
-0.6363636363636364,-0.1721484758733305
-0.6242424242424243,-0.10905553088070769
-0.6121212121212121,-0.2495790588284973
-0.6,-0.33278942802062317
-0.5878787878787879,-0.10852848779319348
-0.5757575757575757,-0.17359219923155145
-0.5636363636363637,-0.05182947594784425
-0.5515151515151515,-0.08054452502889348
-0.5393939393939393,-0.14946340724882662
-0.5272727272727273,-0.0498859056927042
-0.5151515151515151,0.07436403906131595
-0.503030303030303,-0.017992925177985602
-0.49090909090909096,-0.06460259489381213
-0.47878787878787876,-0.08466729106349005
-0.4666666666666667,0.004893491717494515
-0.4545454545454546,0.05809818996741227
-0.4424242424242424,0.18075144602489596
-0.4303030303030303,0.04972599796900966
-0.4181818181818182,0.28793651449473445
-0.406060606060606,0.08090661101149266
-0.3939393939393939,0.3986400995257591
-0.38181818181818183,0.374405120903994
-0.36969696969696975,0.2718993605570999
-0.35757575757575755,0.15303300206691753
-0.34545454545454546,0.30465698413231534
-0.33333333333333337,0.3023860566944128
-0.32121212121212117,0.25563277973168375
-0.3090909090909091,0.40509895199797724
-0.296969696969697,0.3401691556721545
-0.2848484848484848,0.3731105625390639
-0.2727272727272727,0.43825116377966616
-0.2606060606060606,0.4327951724914225
-0.24848484848484853,0.6692828323991052
-0.23636363636363633,0.48441555663276337
-0.22424242424242424,0.5867856324267096
-0.21212121212121215,0.5873993751344047
-0.19999999999999996,0.6282200180207098
-0.18787878787878787,0.6585694965312988
-0.17575757575757578,0.7189937674133382
-0.1636363636363637,0.694042958776764
-0.1515151515151515,0.7149613605606027
-0.1393939393939394,0.7258902866895723
-0.12727272727272732,0.7343811172673474
-0.11515151515151512,0.6967531391641155
-0.10303030303030303,0.7890699237457778
-0.09090909090909094,0.8374832082030608
-0.07878787878787874,0.8745974069500662
-0.06666666666666665,0.8810894485058856
-0.054545454545454564,0.8722726898332082
-0.042424242424242475,0.9105851228958433
-0.030303030303030276,0.8951022206298761
-0.018181818181818188,0.9886942829168888
-0.0060606060606061,0.970188529645658
0.0060606060606061,1.0265660871770097
0.018181818181818077,1.1164278798342404
0.030303030303030276,1.003857347834667
0.042424242424242475,1.1325841153213236
0.05454545454545445,1.1117477234817388
0.06666666666666665,1.2950288212997938
0.07878787878787885,1.140271731298677
0.09090909090909083,1.237431348470267
0.10303030303030303,1.2072888822010843
0.11515151515151523,1.119238669637951
0.1272727272727272,1.2128903269039228
0.1393939393939394,1.3492255672221503
0.1515151515151516,1.2684147461816413
0.16363636363636358,1.149652222085558
0.17575757575757578,1.3490029101611913
0.18787878787878798,1.2883706719214951
0.19999999999999996,1.4105454186077375
0.21212121212121215,1.5483341907542658
0.22424242424242413,1.5100414333490806
0.23636363636363633,1.5956597390264708
0.24848484848484853,1.4520487352541378
0.2606060606060605,1.5097588145212784
0.2727272727272727,1.461899649709923
0.2848484848484849,1.5149734940937623
0.2969696969696969,1.5197886073564995
0.3090909090909091,1.5136439806448616
0.3212121212121213,1.7516927724507498
0.33333333333333326,1.4993098430645526
0.34545454545454546,1.8005202032934555
0.35757575757575766,1.8148362291451339
0.36969696969696964,1.779377353432259
0.38181818181818183,1.674475782188838
0.39393939393939403,1.6613047789633315
0.406060606060606,1.7682489176201268
0.4181818181818182,1.8863732728708302
0.4303030303030304,1.8608511516013146
0.4424242424242424,1.8013685252409042
0.4545454545454546,2.0009472918634286
0.46666666666666656,2.068083999587856
0.47878787878787876,1.9394478244545896
0.49090909090909096,1.9905651341059696
0.5030303030303029,1.8853527113702462
0.5151515151515151,1.9971520930143074
0.5272727272727273,2.095380652785534
0.5393939393939393,2.1071764020085006
0.5515151515151515,2.0624168750935263
0.5636363636363637,2.1053332465946117
0.5757575757575757,2.1157382925915873
0.5878787878787879,2.153480398660105
0.6000000000000001,2.23385878420145
0.6121212121212121,2.066839457412894
0.6242424242424243,2.242536887300215
0.6363636363636365,2.300725315577328
0.6484848484848484,2.251330922118411
0.6606060606060606,2.282865477694931
0.6727272727272726,2.3094229901893093
0.6848484848484848,2.331372971813997
0.696969696969697,2.394410096167424
0.709090909090909,2.428502038822921
0.7212121212121212,2.2743830971255385
0.7333333333333334,2.5188970963844497
0.7454545454545454,2.467709180161334
0.7575757575757576,2.6697885691889978
0.7696969696969698,2.4440620562820428
0.7818181818181817,2.494251202936017
0.793939393939394,2.571646069592127
0.8060606060606061,2.645179248096095
0.8181818181818181,2.4803022501739163
0.8303030303030303,2.5942780564367722
0.8424242424242425,2.7321540976943925
0.8545454545454545,2.6332409933763055
0.8666666666666667,2.8429354434434315
0.8787878787878789,2.721265069667832
0.8909090909090909,2.70986832571083
0.9030303030303031,2.854880146683768
0.915151515151515,2.9589124212489857
0.9272727272727272,2.887857155244966
0.9393939393939394,2.9796222307257394
0.9515151515151514,3.03716113028126
0.9636363636363636,2.853524032878521
0.9757575757575758,3.0265864582399185
0.9878787878787878,2.8538799350132917
1.0,3.033992202542911
0.7071067811865476,-0.712812212427733
0.7138062780276406,-0.6009071835153866
0.7204410831113777,-0.5997360256840594
0.7270105951300738,-0.6410435727670613
0.7335142186935081,-0.655799874488319
0.7399513643828839,-0.6319908795634963
0.746321448804247,-0.6606440085122444
0.7526238946413588,-0.6633463204735635
0.758858130708017,-0.5358497154502863
0.7650235919998232,-0.5189710688346013
0.7711197197453876,-0.6480229099352648
0.7771459614569709,-0.6103094788089778
0.7831017709805553,-0.6153611551375003
0.7889866085453427,-0.7433462687697665
0.7947999408126729,-0.63378637634048
0.8005412409243604,-0.4713013304274986
0.8062099885504429,-0.6516115607832992
0.8118056699363386,-0.4147642191043863
0.8173277779494069,-0.4824028756756023
0.8227758121249105,-0.5362461946042307
0.8281492787113708,-0.5156401393627804
0.8334476907153177,-0.6259748951337046
0.838670567945424,-0.5658573351930033
0.8438174370560263,-0.4213184215274601
0.8488878315900227,-0.5777353783967247
0.8538812920211482,-0.4355772674171683
0.8587973657956209,-0.6224786302095016
0.863635607373157,-0.5999692643508326
0.8683955782673496,-0.343761306674636
0.8730768470854081,-0.4885295996541222
0.8776789895672557,-0.5223289776796041
0.8822015886239788,-0.3618526453291079
0.8866442343756287,-0.36278643707311453
0.8910065241883679,-0.3803301345189677
0.8952880627109605,-0.49107952672445804
0.8994884619106032,-0.4598979184443736
0.9036073411080917,-0.4034314256976029
0.907644327012322,-0.3641881813297177
0.9115990537541213,-0.45175917097835205
0.9154711629194061,-0.3887246166294121
0.9192603035816655,-0.3722589140981489
0.9229661323337657,-0.281939594094363
0.9265883133190714,-0.31571998322379025
0.9301265182618861,-0.4877833724449066
0.9335804264972017,-0.37545837422413114
0.9369497249997617,-0.4237668491977717
0.9402341084124294,-0.2950817443129069
0.9434332790738624,-0.2577101664058703
0.9465469470454899,-0.31444160281331435
0.9495748301377893,-0.3349906573927292
0.9525166539358605,-0.29895290882702835
0.9553721518242967,-0.2786913523239797
0.9581410650113468,-0.33750449593553294
0.9608231425523701,-0.37465909460455504
0.963418141372579,-0.4320138936778071
0.9659258262890683,-0.1574444745634101
0.9683459700321305,-0.20990256385414105
0.9706783532658525,-0.2113811785334587
0.9729227646079939,-0.1299145588450371
0.9750790006491445,-0.322295373906182
0.9771468659711595,-0.35141575962137817
0.9791261731648693,-0.17251482801201512
0.9810167428470651,-0.1704613423686568
0.9828184036767557,-0.3230796931396657
0.9845309923706962,-0.14644883144136842
0.9861543537181866,-0.19784784144633952
0.9876883405951378,-0.22100150981923739
0.9891328139774056,-0.17369864394392368
0.9904876429533908,-0.33292399044720633
0.9917527047359027,-0.17547612939244775
0.9929278846732883,-0.17506262821604154
0.9940130762598222,-0.06469297861407186
0.9950081811453596,-0.1124517947386536
0.9959131091442496,-0.03920703916860452
0.9967277782435088,-0.28479467656211577
0.9974521146102535,-0.13846704100491614
0.9980860525983922,-0.017360607869927373
0.9986295347545738,-0.0770451266887962
0.9990825118233957,0.02481004531834692
0.9994449427518669,-0.17768198978509397
0.999716794693129,0.0346911696290504
0.9998980430094333,-0.06541061871259049
0.9999886712743732,-0.06365573764480655
0.9999886712743732,0.08404373464838874
0.9998980430094333,0.10723157168630773
0.999716794693129,0.1065736732330901
0.9994449427518669,0.19640511103781738
0.9990825118233957,0.1441710859950692
0.9986295347545738,-0.011298970455640128
0.9980860525983922,0.07317142224649494
0.9974521146102535,0.042523350520437486
0.9967277782435088,0.24315871777910653
0.9959131091442496,0.1787061454388118
0.9950081811453596,0.08468297288070625
0.9940130762598222,0.17949395818920325
0.9929278846732883,0.020143185352256815
0.9917527047359027,0.14818713053273064
0.9904876429533908,0.062567905365482
0.9891328139774056,0.011937371231138194
0.9876883405951378,0.21919736404261755
0.9861543537181866,0.2385172928693783
0.9845309923706962,0.21178752730956507
0.9828184036767557,0.16993778512052535
0.9810167428470651,0.09261436001641846
0.9791261731648693,0.1103456316761625
0.9771468659711595,0.1350228911738729
0.9750790006491447,0.20316406979279464
0.9729227646079939,0.3172247685696663
0.9706783532658525,0.3252143963272847
0.9683459700321305,0.11772645537590826
0.9659258262890683,0.2033603781651649
0.963418141372579,0.21038988870763176
0.9608231425523701,0.07463555626290619
0.9581410650113468,0.3315861995541731
0.9553721518242967,0.27571210825671827
0.9525166539358605,0.2954350893394289
0.9495748301377893,0.4212101796125523
0.9465469470454899,0.32963080272488254
0.9434332790738624,0.29710399724899234
0.9402341084124294,0.3862949476422362
0.9369497249997617,0.4341739273251433
0.9335804264972017,0.38208535482923833
0.9301265182618861,0.4223744087539351
0.9265883133190714,0.36443183755916897
0.9229661323337657,0.37833255489561024
0.9192603035816655,0.4026918749858477
0.9154711629194061,0.34213390944445476
0.9115990537541213,0.36563555590730096
0.907644327012322,0.5299705000469745
0.9036073411080917,0.5889982192645671
0.8994884619106032,0.564320345492414
0.8952880627109605,0.33962710463000567
0.8910065241883679,0.3404018969727489
0.8866442343756287,0.367195406914582
0.8822015886239788,0.4816229068393834
0.8776789895672557,0.2545510193314437
0.8730768470854081,0.4404785026253362
0.8683955782673496,0.6084400230544303
0.863635607373157,0.5827116978111445
0.8587973657956209,0.47158784300865636
0.8538812920211482,0.4857993726794212
0.8488878315900227,0.5739523678073943
0.8438174370560262,0.6114518507727369
0.838670567945424,0.5019880535958462
0.8334476907153177,0.5338490776893476
0.8281492787113708,0.5152268239592921
0.8227758121249105,0.46185809133791045
0.817327777949407,0.5585934806010077
0.8118056699363386,0.5602534928717894
0.8062099885504429,0.49077796150166186
0.8005412409243604,0.6509641415223653
0.7947999408126729,0.6455371844215905
0.7889866085453427,0.670067969482397
0.7831017709805553,0.5604479446821728
0.7771459614569709,0.4706343368006657
0.7711197197453876,0.6740766644907401
0.7650235919998232,0.5908732372384783
0.758858130708017,0.5800025185708256
0.7526238946413587,0.5578864152134557
0.7463214488042471,0.6435598759753958
0.7399513643828839,0.7988465574652903
0.7335142186935081,0.6392381447385033
0.7270105951300737,0.5994419972764587
0.7204410831113776,0.745670818805249
0.7138062780276406,0.7141681821404543
0.7071067811865476,0.5375626717714909
-0.3849944510731398,-0.6088859780884219
0.6199757500341805,-0.3411342388690264
0.1878881056137176,-0.1263688268587222
0.95096898670076,0.9241168960552764
-0.04477286057780705,-0.26933277290502944
0.5494137360311231,-0.2378003008147409
0.536274259229742,0.3069450459191223
-0.005134264733847704,-0.1616005802201015
0.5912602285946156,0.9024474912792104
-0.477919333386007,0.7889375209508878
-0.7554939274195422,0.026817555551345906
-0.1496725106893675,0.2895504678956997
0.8872613132671694,-0.8839388762327589
0.001489216405057503,0.3914610560647962
0.2705182772938539,0.41440174589806444
0.24832491181575067,-0.28160140871358386
-0.7348542654609391,-0.5606342327494547
-0.21940623524557945,0.8301568036340334
0.4138779458437496,-0.14659019838974463
0.9439801971614525,0.3074122096034213
-0.6639645234059477,-0.9333424100474881
-0.17911621932176747,-0.17186566684632743
-0.8098124003945413,0.63451762202776
-0.515247080701488,-0.2248479991985699
-0.24648131334769952,0.20632232027375363
0.08128649590470083,-0.5802883990309211
-0.5388662355218381,-0.16694870232088088
-0.5448746776426285,0.8552754361063732
0.5556599582804076,0.13290349940207435
0.9252833258937625,0.803862918185863
-0.3527740644970876,0.8040385989790866
0.3759840372713603,0.8882956008489591
-0.48383907728415854,0.7907833201602106
0.8559045099312641,-0.9934377419793987
0.34580472033079657,0.8680297831631938
0.60535370927514,-0.7250811218292472
-0.9012919136016704,-0.9201474977776989
0.19701193648124926,-0.8892229308438944
0.05522466271676452,-0.30216760964713285
-0.41400618617693596,0.2416081705375872
-0.47514002988536386,-0.195377606962005
0.16004960463393947,-0.948891430701241
0.41297127001445033,-0.047034731650570594
-0.9336544859296221,-0.11573851545923985
0.13480316384740876,0.5136985310032938
-0.6590809421067427,-0.4407742031491233
-0.7192745372277989,-0.5649376524112657
0.24623897618936907,-0.48812208464674756
-0.3782597655650539,-0.392520354740304
-0.11823953373027196,0.198329746734333
-0.28000238112045417,-0.05694902909584032
0.2966726403050475,-0.32621086964188417
-0.05976046786706224,-0.25137168343264316
0.926917324075895,-0.2581526796820477
-0.29523448178706935,0.9448133894206348
0.48056868052567037,-0.5340060238940949
